Cycle,NumberOfFlips,Temperature,SystemEnergy,MeanEnergy,HeatCapacity,MagneticSusceptibility,Magnetization_Abs
70401,102,2.40,-504.,-1.2370972,1.4429517,8.9934032,0.45337254
70501,94,2.40,-524.,-1.2372168,1.4433950,8.9943132,0.45367959
70601,98,2.40,-528.,-1.2373700,1.4435147,8.9956993,0.45400738
70701,120,2.40,-456.,-1.2373153,1.4428519,8.9931786,0.45395390
70801,89,2.40,-564.,-1.2373273,1.4421350,8.9876610,0.45407318
70901,89,2.40,-456.,-1.2373694,1.4421697,8.9862015,0.45419381
71001,118,2.40,-444.,-1.2372957,1.4411428,8.9778027,0.45412839
71101,117,2.40,-480.,-1.2371175,1.4414825,8.9791418,0.45385796
71201,103,2.40,-472.,-1.2369637,1.4415022,8.9860126,0.45348724
71301,125,2.40,-464.,-1.2368462,1.4410371,8.9856562,0.45318902
71401,90,2.40,-536.,-1.2369645,1.4410656,8.9834656,0.45335857
71501,107,2.40,-588.,-1.2370533,1.4407517,8.9791929,0.45356107
71601,136,2.40,-388.,-1.2370949,1.4420053,8.9794518,0.45373961
71701,130,2.40,-428.,-1.2369567,1.4416399,8.9804168,0.45346006
71801,81,2.40,-584.,-1.2368222,1.4413890,8.9738289,0.45330720
71901,118,2.40,-476.,-1.2367017,1.4416333,8.9804065,0.45299106
72001,135,2.40,-412.,-1.2365064,1.4425391,8.9836460,0.45265913
72101,108,2.40,-476.,-1.2363598,1.4425296,8.9867490,0.45242632
72201,83,2.40,-572.,-1.2364611,1.4431610,8.9889922,0.45259435
72301,107,2.40,-504.,-1.2366276,1.4436304,8.9922640,0.45293938
72401,99,2.40,-468.,-1.2367209,1.4433967,8.9901552,0.45317489
72501,159,2.40,-424.,-1.2366158,1.4438329,8.9814723,0.45315837
72601,134,2.40,-476.,-1.2365553,1.4435900,8.9880507,0.45294913
72701,109,2.40,-488.,-1.2366394,1.4426112,8.9835408,0.45318311
72801,134,2.40,-444.,-1.2366270,1.4421267,8.9801579,0.45313533
72901,136,2.40,-444.,-1.2364704,1.4422556,8.9921067,0.45270586
73001,101,2.40,-528.,-1.2364706,1.4424527,8.9895701,0.45281900
73101,102,2.40,-504.,-1.2365801,1.4423192,8.9881070,0.45306460
73201,130,2.40,-408.,-1.2366298,1.4419747,8.9822871,0.45319511
73301,68,2.40,-528.,-1.2367429,1.4428621,8.9904209,0.45327642
73401,149,2.40,-392.,-1.2366859,1.4427315,8.9927514,0.45318027
73501,144,2.40,-432.,-1.2365779,1.4421506,8.9905898,0.45295683
73601,96,2.40,-576.,-1.2366116,1.4416482,8.9885896,0.45311232
73701,95,2.40,-556.,-1.2365806,1.4406054,8.9801573,0.45318747
73801,108,2.40,-560.,-1.2367034,1.4406613,8.9814289,0.45350226
73901,112,2.40,-492.,-1.2367950,1.4405536,8.9804712,0.45374264
74001,116,2.40,-464.,-1.2368565,1.4406960,8.9770152,0.45390170
74101,94,2.40,-492.,-1.2368320,1.4398301,8.9684556,0.45401675
74201,112,2.40,-516.,-1.2370461,1.4412173,8.9758488,0.45440257
74301,83,2.40,-568.,-1.2371502,1.4410125,8.9713661,0.45460943
74401,95,2.40,-560.,-1.2373167,1.4413017,8.9708309,0.45488246
74501,109,2.40,-464.,-1.2373514,1.4416951,8.9667912,0.45494785
74601,103,2.40,-460.,-1.2373276,1.4404399,8.9701558,0.45472004
74701,103,2.40,-480.,-1.2372311,1.4399342,8.9726132,0.45448401
74801,118,2.40,-472.,-1.2372853,1.4396102,8.9693674,0.45459853
74901,128,2.40,-436.,-1.2372775,1.4385831,8.9597176,0.45460087
75001,110,2.40,-496.,-1.2373584,1.4389954,8.9567967,0.45476387
75101,69,2.40,-648.,-1.2374213,1.4386607,8.9534002,0.45498875
75201,88,2.40,-588.,-1.2375568,1.4394198,8.9545786,0.45527407
75301,89,2.40,-548.,-1.2376769,1.4404187,8.9541763,0.45553266
75401,75,2.40,-588.,-1.2376490,1.4396403,8.9451178,0.45555105
75501,84,2.40,-572.,-1.2377645,1.4394419,8.9429735,0.45579939
75601,115,2.40,-528.,-1.2378662,1.4400550,8.9435863,0.45608497
75701,69,2.40,-568.,-1.2380441,1.4408320,8.9466211,0.45641081
75801,142,2.40,-420.,-1.2380152,1.4404594,8.9454635,0.45635335
75901,113,2.40,-432.,-1.2378069,1.4418577,8.9501683,0.45604017
76001,101,2.40,-480.,-1.2378448,1.4412541,8.9423773,0.45613091
76101,130,2.40,-424.,-1.2378656,1.4412479,8.9381791,0.45626516
76201,130,2.40,-408.,-1.2377530,1.4410783,8.9350227,0.45609434
76301,133,2.40,-456.,-1.2376483,1.4407874,8.9333566,0.45588695
76401,81,2.40,-608.,-1.2377598,1.4406454,8.9326763,0.45616144
76501,83,2.40,-524.,-1.2378825,1.4409777,8.9307061,0.45637730
