Cycle,NumberOfFlips,Temperature,SystemEnergy,MeanEnergy,HeatCapacity,MagneticSusceptibility,Magnetization_Abs
2431,0,1.00,-800.,-1.9970259,0.024417502,0.0016026130,0.99924517
2441,0,1.00,-800.,-1.9970299,0.024378012,0.0015998406,0.99924621
2451,0,1.00,-800.,-1.9970420,0.024292888,0.0015942368,0.99924929
2461,0,1.00,-800.,-1.9970540,0.024208340,0.0015886711,0.99925234
2471,0,1.00,-800.,-1.9970498,0.024215763,0.0015888196,0.99925132
2481,0,1.00,-800.,-1.9970536,0.024177649,0.0015861426,0.99925232
2491,0,1.00,-792.,-1.9970413,0.024230388,0.0015891106,0.99924930
2501,0,1.00,-800.,-1.9970452,0.024192546,0.0015864554,0.99925030
2511,0,1.00,-800.,-1.9970569,0.024110053,0.0015810291,0.99925329
2521,0,1.00,-800.,-1.9970607,0.024072942,0.0015784239,0.99925426
2531,0,1.00,-792.,-1.9970486,0.024125330,0.0015813802,0.99925128
2541,0,1.00,-800.,-1.9970445,0.024132857,0.0015815525,0.99925030
2551,0,1.00,-792.,-1.9970247,0.024228529,0.0015872024,0.99924539
2561,0,1.00,-800.,-1.9969895,0.024660479,0.0016138390,0.99923663
2571,0,1.00,-800.,-1.9969389,0.025174549,0.0016455783,0.99922404
2581,0,1.00,-800.,-1.9969353,0.025177558,0.0016454792,0.99922317
2591,0,1.00,-800.,-1.9969471,0.025094829,0.0016400565,0.99922617
2601,0,1.00,-800.,-1.9969589,0.025012626,0.0016346684,0.99922914
2611,0,1.00,-800.,-1.9969628,0.024973634,0.0016319666,0.99923018
2621,0,1.00,-800.,-1.9969744,0.024892375,0.0016266410,0.99923312
2631,0,1.00,-800.,-1.9969783,0.024854088,0.0016239871,0.99923413
2641,0,1.00,-800.,-1.9969671,0.024900588,0.0016266027,0.99923135
2651,2,1.00,-800.,-1.9969785,0.024820487,0.0016213550,0.99923425
2661,0,1.00,-800.,-1.9969823,0.024782889,0.0016187499,0.99923525
2671,0,1.00,-792.,-1.9969637,0.024870906,0.0016239513,0.99923063
2681,1,1.00,-800.,-1.9969452,0.024957992,0.0016290970,0.99922604
2691,0,1.00,-800.,-1.9969565,0.024879065,0.0016239302,0.99922891
