Cycle,NumberOfFlips,Temperature,SystemEnergy,MeanEnergy,HeatCapacity,MagneticSusceptibility,Magnetization_Abs
47601,101,2.40,-568.,-1.2372587,1.4050036,8.7563283,0.45756444
47701,100,2.40,-536.,-1.2374449,1.4061828,8.7547422,0.45796419
47801,58,2.40,-648.,-1.2374153,1.4055231,8.7455072,0.45788059
47901,118,2.40,-444.,-1.2375153,1.4080543,8.7489745,0.45808616
48001,116,2.40,-444.,-1.2371869,1.4095678,8.7540029,0.45763745
48101,142,2.40,-424.,-1.2372129,1.4090321,8.7489252,0.45779142
48201,88,2.40,-568.,-1.2372810,1.4076428,8.7375162,0.45793905
48301,106,2.40,-456.,-1.2374179,1.4075308,8.7297355,0.45823648
48401,83,2.40,-572.,-1.2374358,1.4094053,8.7422252,0.45819394
48501,134,2.40,-456.,-1.2374353,1.4081900,8.7344395,0.45823107
48601,88,2.40,-576.,-1.2374075,1.4093672,8.7386988,0.45832020
48701,120,2.40,-440.,-1.2373662,1.4084595,8.7292455,0.45825712
48801,78,2.40,-604.,-1.2374406,1.4083521,8.7219188,0.45847298
48901,97,2.40,-520.,-1.2375874,1.4103416,8.7317218,0.45860831
49001,125,2.40,-436.,-1.2374023,1.4098465,8.7334124,0.45814045
49101,135,2.40,-420.,-1.2373349,1.4088910,8.7232019,0.45794271
49201,135,2.40,-404.,-1.2372011,1.4083442,8.7099543,0.45785065
49301,115,2.40,-460.,-1.2371388,1.4080074,8.7175726,0.45777043
49401,120,2.40,-492.,-1.2369474,1.4077990,8.7424871,0.45707860
49501,121,2.40,-476.,-1.2370504,1.4071962,8.7386190,0.45739399
49601,97,2.40,-528.,-1.2370952,1.4069147,8.7302193,0.45758321
49701,97,2.40,-460.,-1.2371353,1.4055452,8.7189674,0.45772852
49801,114,2.40,-404.,-1.2370619,1.4068777,8.7180506,0.45771380
49901,129,2.40,-480.,-1.2370247,1.4071168,8.7142878,0.45777489
50001,92,2.40,-564.,-1.2373701,1.4100302,8.7254318,0.45834043
50101,118,2.40,-512.,-1.2373336,1.4083166,8.7134658,0.45835393
50201,92,2.40,-500.,-1.2374164,1.4072692,8.7052924,0.45863748
50301,108,2.40,-488.,-1.2375072,1.4068205,8.6977137,0.45891801
50401,136,2.40,-436.,-1.2375723,1.4074173,8.7023717,0.45895627
50501,129,2.40,-448.,-1.2373644,1.4075829,8.6938573,0.45877270
50601,108,2.40,-524.,-1.2372180,1.4076270,8.6953697,0.45840398
