x,computed,exact,rel_error,log10(error)
0.1113,0.560945,0.560133,0.00144839,-2.83911
0.1114,0.561173,0.560362,0.00144766,-2.83933
0.1115,0.561401,0.56059,0.00144693,-2.83955
0.1116,0.561629,0.560818,0.0014462,-2.83977
0.1117,0.561856,0.561045,0.00144547,-2.83999
0.1118,0.562083,0.561272,0.00144474,-2.84021
0.1119,0.56231,0.561499,0.00144402,-2.84043
0.112,0.562536,0.561725,0.00144329,-2.84065
0.1121,0.562762,0.561951,0.00144257,-2.84086
0.1122,0.562988,0.562177,0.00144185,-2.84108
0.1123,0.563213,0.562403,0.00144113,-2.8413
0.1124,0.563438,0.562628,0.00144041,-2.84151
0.1125,0.563663,0.562853,0.00143969,-2.84173
0.1126,0.563887,0.563077,0.00143897,-2.84195
0.1127,0.564111,0.563301,0.00143826,-2.84216
0.1128,0.564335,0.563525,0.00143755,-2.84238
0.1129,0.564559,0.563749,0.00143683,-2.84259
0.113,0.564782,0.563972,0.00143612,-2.84281
0.1131,0.565005,0.564195,0.00143541,-2.84302
0.1132,0.565227,0.564417,0.00143471,-2.84324
0.1133,0.565449,0.56464,0.001434,-2.84345
0.1134,0.565671,0.564861,0.00143329,-2.84366
0.1135,0.565893,0.565083,0.00143259,-2.84388
0.1136,0.566114,0.565304,0.00143189,-2.84409
0.1137,0.566335,0.565525,0.00143119,-2.8443
0.1138,0.566555,0.565746,0.00143049,-2.84452
0.1139,0.566775,0.565966,0.00142979,-2.84473
0.114,0.566995,0.566186,0.00142909,-2.84494
0.1141,0.567215,0.566406,0.0014284,-2.84515
0.1142,0.567434,0.566625,0.0014277,-2.84536
0.1143,0.567653,0.566844,0.00142701,-2.84557
0.1144,0.567872,0.567063,0.00142632,-2.84578
0.1145,0.56809,0.567281,0.00142563,-2.84599
0.1146,0.568308,0.567499,0.00142494,-2.8462
0.1147,0.568526,0.567717,0.00142425,-2.84641
0.1148,0.568743,0.567935,0.00142357,-2.84662
0.1149,0.56896,0.568152,0.00142288,-2.84683
0.115,0.569177,0.568368,0.0014222,-2.84704
0.1151,0.569393,0.568585,0.00142151,-2.84725
0.1152,0.569609,0.568801,0.00142083,-2.84746
0.1153,0.569825,0.569017,0.00142015,-2.84766
0.1154,0.57004,0.569232,0.00141948,-2.84787
0.1155,0.570256,0.569448,0.0014188,-2.84808
0.1156,0.57047,0.569663,0.00141812,-2.84829
0.1157,0.570685,0.569877,0.00141745,-2.84849
0.1158,0.570899,0.570091,0.00141678,-2.8487
0.1159,0.571113,0.570305,0.0014161,-2.84891
0.116,0.571327,0.570519,0.00141543,-2.84911
0.1161,0.57154,0.570732,0.00141476,-2.84932
0.1162,0.571753,0.570945,0.0014141,-2.84952
0.1163,0.571965,0.571158,0.00141343,-2.84973
0.1164,0.572178,0.571371,0.00141276,-2.84993
0.1165,0.57239,0.571583,0.0014121,-2.85013
0.1166,0.572601,0.571794,0.00141144,-2.85034
0.1167,0.572813,0.572006,0.00141077,-2.85054
0.1168,0.573024,0.572217,0.00141011,-2.85075
0.1169,0.573235,0.572428,0.00140945,-2.85095
0.117,0.573445,0.572638,0.0014088,-2.85115
0.1171,0.573655,0.572849,0.00140814,-2.85135
0.1172,0.573865,0.573058,0.00140748,-2.85156
0.1173,0.574075,0.573268,0.00140683,-2.85176
0.1174,0.574284,0.573477,0.00140618,-2.85196
0.1175,0.574493,0.573686,0.00140552,-2.85216
0.1176,0.574701,0.573895,0.00140487,-2.85236
0.1177,0.57491,0.574103,0.00140422,-2.85256
0.1178,0.575118,0.574311,0.00140358,-2.85276
0.1179,0.575325,0.574519,0.00140293,-2.85296
0.118,0.575533,0.574727,0.00140228,-2.85316
0.1181,0.57574,0.574934,0.00140164,-2.85336
0.1182,0.575946,0.575141,0.001401,-2.85356
0.1183,0.576153,0.575347,0.00140035,-2.85376
0.1184,0.576359,0.575553,0.00139971,-2.85396
0.1185,0.576565,0.575759,0.00139907,-2.85416
0.1186,0.57677,0.575965,0.00139844,-2.85436
0.1187,0.576975,0.57617,0.0013978,-2.85456
0.1188,0.57718,0.576375,0.00139716,-2.85475
0.1189,0.577385,0.57658,0.00139653,-2.85495
0.119,0.577589,0.576784,0.00139589,-2.85515
0.1191,0.577793,0.576988,0.00139526,-2.85534
0.1192,0.577997,0.577192,0.00139463,-2.85554
0.1193,0.5782,0.577395,0.001394,-2.85574
0.1194,0.578403,0.577599,0.00139337,-2.85593
0.1195,0.578606,0.577801,0.00139274,-2.85613
0.1196,0.578809,0.578004,0.00139212,-2.85632
0.1197,0.579011,0.578206,0.00139149,-2.85652
0.1198,0.579213,0.578408,0.00139087,-2.85671
0.1199,0.579414,0.57861,0.00139024,-2.85691
0.12,0.579616,0.578811,0.00138962,-2.8571
0.1201,0.579817,0.579012,0.001389,-2.8573
0.1202,0.580017,0.579213,0.00138838,-2.85749
0.1203,0.580218,0.579413,0.00138776,-2.85768
0.1204,0.580418,0.579614,0.00138715,-2.85788
0.1205,0.580617,0.579813,0.00138653,-2.85807
0.1206,0.580817,0.580013,0.00138591,-2.85826
0.1207,0.581016,0.580212,0.0013853,-2.85846
0.1208,0.581215,0.580411,0.00138469,-2.85865
0.1209,0.581413,0.58061,0.00138408,-2.85884
0.121,0.581612,0.580808,0.00138347,-2.85903
0.1211,0.58181,0.581006,0.00138286,-2.85922
0.1212,0.582007,0.581204,0.00138225,-2.85941
0.1213,0.582205,0.581401,0.00138164,-2.8596
0.1214,0.582402,0.581599,0.00138104,-2.8598
0.1215,0.582599,0.581796,0.00138043,-2.85999
0.1216,0.582795,0.581992,0.00137983,-2.86018
0.1217,0.582991,0.582188,0.00137922,-2.86037
0.1218,0.583187,0.582384,0.00137862,-2.86055
0.1219,0.583383,0.58258,0.00137802,-2.86074
0.122,0.583578,0.582775,0.00137742,-2.86093
0.1221,0.583773,0.58297,0.00137682,-2.86112
0.1222,0.583968,0.583165,0.00137623,-2.86131
0.1223,0.584162,0.58336,0.00137563,-2.8615
0.1224,0.584356,0.583554,0.00137504,-2.86169
0.1225,0.58455,0.583748,0.00137444,-2.86187
0.1226,0.584744,0.583941,0.00137385,-2.86206
0.1227,0.584937,0.584135,0.00137326,-2.86225
0.1228,0.58513,0.584328,0.00137267,-2.86243
0.1229,0.585323,0.584521,0.00137208,-2.86262
0.123,0.585515,0.584713,0.00137149,-2.86281
0.1231,0.585707,0.584905,0.0013709,-2.86299
0.1232,0.585899,0.585097,0.00137032,-2.86318
0.1233,0.58609,0.585289,0.00136973,-2.86337
0.1234,0.586281,0.58548,0.00136915,-2.86355
0.1235,0.586472,0.585671,0.00136856,-2.86374
0.1236,0.586663,0.585862,0.00136798,-2.86392
0.1237,0.586853,0.586052,0.0013674,-2.8641
0.1238,0.587043,0.586242,0.00136682,-2.86429
0.1239,0.587233,0.586432,0.00136624,-2.86447
0.124,0.587423,0.586621,0.00136566,-2.86466
0.1241,0.587612,0.586811,0.00136509,-2.86484
0.1242,0.587801,0.587,0.00136451,-2.86502
0.1243,0.587989,0.587188,0.00136393,-2.86521
0.1244,0.588177,0.587377,0.00136336,-2.86539
0.1245,0.588365,0.587565,0.00136279,-2.86557
0.1246,0.588553,0.587753,0.00136222,-2.86575
0.1247,0.588741,0.58794,0.00136165,-2.86594
0.1248,0.588928,0.588127,0.00136108,-2.86612
0.1249,0.589115,0.588314,0.00136051,-2.8663
0.125,0.589301,0.588501,0.00135994,-2.86648
0.1251,0.589487,0.588687,0.00135937,-2.86666
0.1252,0.589673,0.588873,0.00135881,-2.86684
0.1253,0.589859,0.589059,0.00135824,-2.86702
0.1254,0.590045,0.589245,0.00135768,-2.8672
0.1255,0.59023,0.58943,0.00135712,-2.86738
0.1256,0.590415,0.589615,0.00135656,-2.86756
0.1257,0.590599,0.589799,0.001356,-2.86774
0.1258,0.590783,0.589984,0.00135544,-2.86792
0.1259,0.590967,0.590168,0.00135488,-2.8681
0.126,0.591151,0.590352,0.00135432,-2.86828
0.1261,0.591335,0.590535,0.00135376,-2.86846
0.1262,0.591518,0.590718,0.00135321,-2.86864
0.1263,0.591701,0.590901,0.00135265,-2.86881
0.1264,0.591883,0.591084,0.0013521,-2.86899
0.1265,0.592066,0.591266,0.00135155,-2.86917
0.1266,0.592248,0.591449,0.001351,-2.86935
0.1267,0.592429,0.59163,0.00135045,-2.86952
0.1268,0.592611,0.591812,0.0013499,-2.8697
0.1269,0.592792,0.591993,0.00134935,-2.86988
0.127,0.592973,0.592174,0.0013488,-2.87005
0.1271,0.593153,0.592355,0.00134825,-2.87023
0.1272,0.593334,0.592535,0.00134771,-2.8704
0.1273,0.593514,0.592715,0.00134716,-2.87058
0.1274,0.593694,0.592895,0.00134662,-2.87075
0.1275,0.593873,0.593075,0.00134608,-2.87093
0.1276,0.594052,0.593254,0.00134554,-2.8711
0.1277,0.594231,0.593433,0.001345,-2.87128
0.1278,0.59441,0.593612,0.00134446,-2.87145
0.1279,0.594588,0.59379,0.00134392,-2.87163
0.128,0.594766,0.593969,0.00134338,-2.8718
0.1281,0.594944,0.594146,0.00134284,-2.87198
0.1282,0.595122,0.594324,0.00134231,-2.87215
0.1283,0.595299,0.594501,0.00134177,-2.87232
0.1284,0.595476,0.594678,0.00134124,-2.87249
0.1285,0.595653,0.594855,0.0013407,-2.87267
0.1286,0.595829,0.595032,0.00134017,-2.87284
0.1287,0.596005,0.595208,0.00133964,-2.87301
0.1288,0.596181,0.595384,0.00133911,-2.87318
0.1289,0.596357,0.59556,0.00133858,-2.87336
0.129,0.596532,0.595735,0.00133805,-2.87353
0.1291,0.596707,0.59591,0.00133752,-2.8737
0.1292,0.596882,0.596085,0.001337,-2.87387
0.1293,0.597057,0.59626,0.00133647,-2.87404
0.1294,0.597231,0.596434,0.00133595,-2.87421
0.1295,0.597405,0.596608,0.00133542,-2.87438
0.1296,0.597578,0.596782,0.0013349,-2.87455
0.1297,0.597752,0.596955,0.00133438,-2.87472
0.1298,0.597925,0.597128,0.00133386,-2.87489
0.1299,0.598098,0.597301,0.00133334,-2.87506
0.13,0.59827,0.597474,0.00133282,-2.87523
0.1301,0.598443,0.597647,0.0013323,-2.8754
0.1302,0.598615,0.597819,0.00133178,-2.87557
0.1303,0.598787,0.59799,0.00133126,-2.87574
0.1304,0.598958,0.598162,0.00133075,-2.8759
0.1305,0.599129,0.598333,0.00133023,-2.87607
0.1306,0.5993,0.598504,0.00132972,-2.87624
0.1307,0.599471,0.598675,0.00132921,-2.87641
0.1308,0.599641,0.598846,0.00132869,-2.87657
0.1309,0.599812,0.599016,0.00132818,-2.87674
0.131,0.599981,0.599186,0.00132767,-2.87691
0.1311,0.600151,0.599356,0.00132716,-2.87708
0.1312,0.60032,0.599525,0.00132666,-2.87724
0.1313,0.600489,0.599694,0.00132615,-2.87741
0.1314,0.600658,0.599863,0.00132564,-2.87757
0.1315,0.600827,0.600032,0.00132513,-2.87774
0.1316,0.600995,0.6002,0.00132463,-2.87791
0.1317,0.601163,0.600368,0.00132413,-2.87807
0.1318,0.601331,0.600536,0.00132362,-2.87824
0.1319,0.601498,0.600703,0.00132312,-2.8784
0.132,0.601665,0.600871,0.00132262,-2.87857
0.1321,0.601832,0.601038,0.00132212,-2.87873
0.1322,0.601999,0.601204,0.00132162,-2.87889
0.1323,0.602165,0.601371,0.00132112,-2.87906
0.1324,0.602332,0.601537,0.00132062,-2.87922
0.1325,0.602497,0.601703,0.00132012,-2.87939
0.1326,0.602663,0.601869,0.00131963,-2.87955
0.1327,0.602828,0.602034,0.00131913,-2.87971
0.1328,0.602993,0.602199,0.00131864,-2.87987
0.1329,0.603158,0.602364,0.00131814,-2.88004
0.133,0.603323,0.602529,0.00131765,-2.8802
0.1331,0.603487,0.602693,0.00131716,-2.88036
0.1332,0.603651,0.602857,0.00131667,-2.88052
0.1333,0.603815,0.603021,0.00131618,-2.88069
0.1334,0.603978,0.603185,0.00131569,-2.88085
0.1335,0.604141,0.603348,0.0013152,-2.88101
0.1336,0.604304,0.603511,0.00131471,-2.88117
0.1337,0.604467,0.603674,0.00131422,-2.88133
0.1338,0.604629,0.603836,0.00131374,-2.88149
0.1339,0.604792,0.603998,0.00131325,-2.88165
0.134,0.604954,0.60416,0.00131277,-2.88181
0.1341,0.605115,0.604322,0.00131228,-2.88197
0.1342,0.605277,0.604484,0.0013118,-2.88213
0.1343,0.605438,0.604645,0.00131132,-2.88229
0.1344,0.605599,0.604806,0.00131084,-2.88245
0.1345,0.605759,0.604966,0.00131036,-2.88261
0.1346,0.605919,0.605127,0.00130988,-2.88277
0.1347,0.60608,0.605287,0.0013094,-2.88293
0.1348,0.606239,0.605447,0.00130892,-2.88309
0.1349,0.606399,0.605606,0.00130844,-2.88325
0.135,0.606558,0.605766,0.00130797,-2.8834
0.1351,0.606717,0.605925,0.00130749,-2.88356
0.1352,0.606876,0.606084,0.00130702,-2.88372
0.1353,0.607035,0.606242,0.00130654,-2.88388
0.1354,0.607193,0.606401,0.00130607,-2.88403
0.1355,0.607351,0.606559,0.0013056,-2.88419
0.1356,0.607509,0.606717,0.00130512,-2.88435
0.1357,0.607666,0.606874,0.00130465,-2.8845
0.1358,0.607823,0.607032,0.00130418,-2.88466
0.1359,0.60798,0.607189,0.00130371,-2.88482
0.136,0.608137,0.607345,0.00130325,-2.88497
0.1361,0.608293,0.607502,0.00130278,-2.88513
0.1362,0.60845,0.607658,0.00130231,-2.88529
0.1363,0.608606,0.607814,0.00130185,-2.88544
0.1364,0.608761,0.60797,0.00130138,-2.8856
0.1365,0.608917,0.608126,0.00130092,-2.88575
0.1366,0.609072,0.608281,0.00130045,-2.88591
0.1367,0.609227,0.608436,0.00129999,-2.88606
0.1368,0.609381,0.608591,0.00129953,-2.88621
0.1369,0.609536,0.608745,0.00129907,-2.88637
0.137,0.60969,0.608899,0.00129861,-2.88652
0.1371,0.609844,0.609053,0.00129815,-2.88668
0.1372,0.609998,0.609207,0.00129769,-2.88683
0.1373,0.610151,0.60936,0.00129723,-2.88698
0.1374,0.610304,0.609514,0.00129677,-2.88714
0.1375,0.610457,0.609667,0.00129631,-2.88729
0.1376,0.61061,0.609819,0.00129586,-2.88744
0.1377,0.610762,0.609972,0.0012954,-2.8876
0.1378,0.610914,0.610124,0.00129495,-2.88775
0.1379,0.611066,0.610276,0.0012945,-2.8879
0.138,0.611218,0.610428,0.00129404,-2.88805
0.1381,0.611369,0.610579,0.00129359,-2.8882
0.1382,0.61152,0.61073,0.00129314,-2.88835
0.1383,0.611671,0.610881,0.00129269,-2.88851
0.1384,0.611822,0.611032,0.00129224,-2.88866
0.1385,0.611972,0.611182,0.00129179,-2.88881
0.1386,0.612122,0.611333,0.00129134,-2.88896
0.1387,0.612272,0.611483,0.00129089,-2.88911
0.1388,0.612422,0.611632,0.00129045,-2.88926
0.1389,0.612571,0.611782,0.00129,-2.88941
0.139,0.61272,0.611931,0.00128956,-2.88956
0.1391,0.612869,0.61208,0.00128911,-2.88971
0.1392,0.613018,0.612229,0.00128867,-2.88986
0.1393,0.613166,0.612377,0.00128822,-2.89001
0.1394,0.613314,0.612525,0.00128778,-2.89016
0.1395,0.613462,0.612673,0.00128734,-2.89031
0.1396,0.61361,0.612821,0.0012869,-2.89046
0.1397,0.613757,0.612968,0.00128646,-2.8906
0.1398,0.613904,0.613116,0.00128602,-2.89075
0.1399,0.614051,0.613263,0.00128558,-2.8909
0.14,0.614198,0.613409,0.00128514,-2.89105
0.1401,0.614344,0.613556,0.0012847,-2.8912
0.1402,0.61449,0.613702,0.00128427,-2.89134
0.1403,0.614636,0.613848,0.00128383,-2.89149
0.1404,0.614782,0.613994,0.0012834,-2.89164
0.1405,0.614927,0.614139,0.00128296,-2.89179
0.1406,0.615072,0.614285,0.00128253,-2.89193
0.1407,0.615217,0.61443,0.0012821,-2.89208
0.1408,0.615362,0.614574,0.00128166,-2.89223
0.1409,0.615506,0.614719,0.00128123,-2.89237
0.141,0.615651,0.614863,0.0012808,-2.89252
0.1411,0.615795,0.615007,0.00128037,-2.89266
0.1412,0.615938,0.615151,0.00127994,-2.89281
0.1413,0.616082,0.615294,0.00127951,-2.89296
0.1414,0.616225,0.615438,0.00127909,-2.8931
0.1415,0.616368,0.615581,0.00127866,-2.89325
0.1416,0.616511,0.615724,0.00127823,-2.89339
0.1417,0.616653,0.615866,0.00127781,-2.89354
0.1418,0.616795,0.616009,0.00127738,-2.89368
0.1419,0.616937,0.616151,0.00127696,-2.89382
0.142,0.617079,0.616292,0.00127653,-2.89397
0.1421,0.617221,0.616434,0.00127611,-2.89411
0.1422,0.617362,0.616575,0.00127569,-2.89426
0.1423,0.617503,0.616716,0.00127527,-2.8944
0.1424,0.617644,0.616857,0.00127484,-2.89454
0.1425,0.617784,0.616998,0.00127442,-2.89469
0.1426,0.617925,0.617138,0.001274,-2.89483
0.1427,0.618065,0.617279,0.00127359,-2.89497
0.1428,0.618205,0.617418,0.00127317,-2.89511
0.1429,0.618344,0.617558,0.00127275,-2.89526
0.143,0.618483,0.617698,0.00127233,-2.8954
0.1431,0.618623,0.617837,0.00127192,-2.89554
0.1432,0.618761,0.617976,0.0012715,-2.89568
0.1433,0.6189,0.618114,0.00127109,-2.89583
0.1434,0.619039,0.618253,0.00127067,-2.89597
0.1435,0.619177,0.618391,0.00127026,-2.89611
0.1436,0.619315,0.618529,0.00126985,-2.89625
0.1437,0.619452,0.618667,0.00126943,-2.89639
0.1438,0.61959,0.618804,0.00126902,-2.89653
0.1439,0.619727,0.618942,0.00126861,-2.89667
0.144,0.619864,0.619079,0.0012682,-2.89681
0.1441,0.620001,0.619216,0.00126779,-2.89695
0.1442,0.620137,0.619352,0.00126738,-2.89709
0.1443,0.620273,0.619489,0.00126697,-2.89723
0.1444,0.620409,0.619625,0.00126657,-2.89737
0.1445,0.620545,0.61976,0.00126616,-2.89751
0.1446,0.620681,0.619896,0.00126575,-2.89765
0.1447,0.620816,0.620032,0.00126535,-2.89779
0.1448,0.620951,0.620167,0.00126494,-2.89793
0.1449,0.621086,0.620302,0.00126454,-2.89807
0.145,0.621221,0.620436,0.00126414,-2.89821
0.1451,0.621355,0.620571,0.00126373,-2.89834
0.1452,0.621489,0.620705,0.00126333,-2.89848
0.1453,0.621623,0.620839,0.00126293,-2.89862
0.1454,0.621757,0.620973,0.00126253,-2.89876
0.1455,0.62189,0.621106,0.00126213,-2.8989
0.1456,0.622023,0.62124,0.00126173,-2.89903
0.1457,0.622156,0.621373,0.00126133,-2.89917
0.1458,0.622289,0.621505,0.00126093,-2.89931
0.1459,0.622422,0.621638,0.00126053,-2.89945
0.146,0.622554,0.62177,0.00126014,-2.89958
0.1461,0.622686,0.621902,0.00125974,-2.89972
0.1462,0.622818,0.622034,0.00125934,-2.89986
0.1463,0.622949,0.622166,0.00125895,-2.89999
0.1464,0.623081,0.622297,0.00125855,-2.90013
0.1465,0.623212,0.622429,0.00125816,-2.90026
0.1466,0.623343,0.62256,0.00125777,-2.9004
0.1467,0.623473,0.62269,0.00125737,-2.90054
0.1468,0.623604,0.622821,0.00125698,-2.90067
0.1469,0.623734,0.622951,0.00125659,-2.90081
0.147,0.623864,0.623081,0.0012562,-2.90094
0.1471,0.623994,0.623211,0.00125581,-2.90108
0.1472,0.624123,0.623341,0.00125542,-2.90121
0.1473,0.624252,0.62347,0.00125503,-2.90135
0.1474,0.624381,0.623599,0.00125464,-2.90148
0.1475,0.62451,0.623728,0.00125426,-2.90161
0.1476,0.624639,0.623857,0.00125387,-2.90175
0.1477,0.624767,0.623985,0.00125348,-2.90188
0.1478,0.624895,0.624113,0.0012531,-2.90202
0.1479,0.625023,0.624241,0.00125271,-2.90215
0.148,0.625151,0.624369,0.00125233,-2.90228
0.1481,0.625278,0.624497,0.00125194,-2.90242
0.1482,0.625406,0.624624,0.00125156,-2.90255
0.1483,0.625533,0.624751,0.00125118,-2.90268
0.1484,0.625659,0.624878,0.00125079,-2.90281
0.1485,0.625786,0.625004,0.00125041,-2.90295
0.1486,0.625912,0.625131,0.00125003,-2.90308
0.1487,0.626038,0.625257,0.00124965,-2.90321
0.1488,0.626164,0.625383,0.00124927,-2.90334
0.1489,0.62629,0.625509,0.00124889,-2.90347
0.149,0.626415,0.625634,0.00124852,-2.90361
0.1491,0.62654,0.625759,0.00124814,-2.90374
0.1492,0.626665,0.625884,0.00124776,-2.90387
0.1493,0.62679,0.626009,0.00124738,-2.904
0.1494,0.626915,0.626134,0.00124701,-2.90413
0.1495,0.627039,0.626258,0.00124663,-2.90426
0.1496,0.627163,0.626382,0.00124626,-2.90439
0.1497,0.627287,0.626506,0.00124588,-2.90452
0.1498,0.62741,0.62663,0.00124551,-2.90465
0.1499,0.627534,0.626753,0.00124514,-2.90478
0.15,0.627657,0.626877,0.00124476,-2.90491
0.1501,0.62778,0.627,0.00124439,-2.90504
0.1502,0.627903,0.627122,0.00124402,-2.90517
0.1503,0.628025,0.627245,0.00124365,-2.9053
0.1504,0.628147,0.627367,0.00124328,-2.90543
0.1505,0.628269,0.62749,0.00124291,-2.90556
0.1506,0.628391,0.627611,0.00124254,-2.90569
0.1507,0.628513,0.627733,0.00124217,-2.90582
0.1508,0.628634,0.627855,0.0012418,-2.90595
0.1509,0.628755,0.627976,0.00124144,-2.90608
0.151,0.628876,0.628097,0.00124107,-2.9062
0.1511,0.628997,0.628218,0.0012407,-2.90633
0.1512,0.629118,0.628338,0.00124034,-2.90646
0.1513,0.629238,0.628459,0.00123997,-2.90659
0.1514,0.629358,0.628579,0.00123961,-2.90671
0.1515,0.629478,0.628699,0.00123925,-2.90684
0.1516,0.629597,0.628818,0.00123888,-2.90697
0.1517,0.629717,0.628938,0.00123852,-2.9071
0.1518,0.629836,0.629057,0.00123816,-2.90722
0.1519,0.629955,0.629176,0.0012378,-2.90735
0.152,0.630074,0.629295,0.00123744,-2.90748
0.1521,0.630192,0.629414,0.00123708,-2.9076
0.1522,0.630311,0.629532,0.00123672,-2.90773
0.1523,0.630429,0.62965,0.00123636,-2.90786
0.1524,0.630547,0.629768,0.001236,-2.90798
0.1525,0.630664,0.629886,0.00123564,-2.90811
0.1526,0.630782,0.630003,0.00123528,-2.90823
0.1527,0.630899,0.630121,0.00123493,-2.90836
0.1528,0.631016,0.630238,0.00123457,-2.90848
0.1529,0.631133,0.630355,0.00123421,-2.90861
0.153,0.631249,0.630471,0.00123386,-2.90874
0.1531,0.631366,0.630588,0.0012335,-2.90886
0.1532,0.631482,0.630704,0.00123315,-2.90898
0.1533,0.631598,0.63082,0.00123279,-2.90911
0.1534,0.631713,0.630936,0.00123244,-2.90923
0.1535,0.631829,0.631051,0.00123209,-2.90936
0.1536,0.631944,0.631167,0.00123174,-2.90948
0.1537,0.632059,0.631282,0.00123139,-2.90961
0.1538,0.632174,0.631397,0.00123103,-2.90973
0.1539,0.632289,0.631511,0.00123068,-2.90985
0.154,0.632403,0.631626,0.00123033,-2.90998
0.1541,0.632517,0.63174,0.00122999,-2.9101
0.1542,0.632631,0.631854,0.00122964,-2.91022
0.1543,0.632745,0.631968,0.00122929,-2.91035
0.1544,0.632859,0.632082,0.00122894,-2.91047
0.1545,0.632972,0.632195,0.00122859,-2.91059
0.1546,0.633085,0.632308,0.00122825,-2.91071
0.1547,0.633198,0.632421,0.0012279,-2.91084
0.1548,0.633311,0.632534,0.00122756,-2.91096
0.1549,0.633423,0.632647,0.00122721,-2.91108
0.155,0.633535,0.632759,0.00122687,-2.9112
0.1551,0.633647,0.632871,0.00122652,-2.91132
0.1552,0.633759,0.632983,0.00122618,-2.91145
0.1553,0.633871,0.633095,0.00122584,-2.91157
0.1554,0.633982,0.633206,0.00122549,-2.91169
0.1555,0.634094,0.633318,0.00122515,-2.91181
0.1556,0.634205,0.633429,0.00122481,-2.91193
0.1557,0.634315,0.63354,0.00122447,-2.91205
0.1558,0.634426,0.63365,0.00122413,-2.91217
0.1559,0.634536,0.633761,0.00122379,-2.91229
0.156,0.634647,0.633871,0.00122345,-2.91241
0.1561,0.634756,0.633981,0.00122311,-2.91253
0.1562,0.634866,0.634091,0.00122277,-2.91265
0.1563,0.634976,0.6342,0.00122244,-2.91277
0.1564,0.635085,0.63431,0.0012221,-2.91289
0.1565,0.635194,0.634419,0.00122176,-2.91301
0.1566,0.635303,0.634528,0.00122143,-2.91313
0.1567,0.635412,0.634637,0.00122109,-2.91325
0.1568,0.63552,0.634745,0.00122076,-2.91337
0.1569,0.635629,0.634854,0.00122042,-2.91349
0.157,0.635737,0.634962,0.00122009,-2.91361
0.1571,0.635845,0.63507,0.00121976,-2.91373
0.1572,0.635952,0.635178,0.00121942,-2.91385
0.1573,0.63606,0.635285,0.00121909,-2.91396
0.1574,0.636167,0.635392,0.00121876,-2.91408
0.1575,0.636274,0.6355,0.00121843,-2.9142
0.1576,0.636381,0.635607,0.0012181,-2.91432
0.1577,0.636487,0.635713,0.00121777,-2.91444
0.1578,0.636594,0.63582,0.00121744,-2.91455
0.1579,0.6367,0.635926,0.00121711,-2.91467
0.158,0.636806,0.636032,0.00121678,-2.91479
0.1581,0.636912,0.636138,0.00121645,-2.91491
0.1582,0.637017,0.636244,0.00121612,-2.91502
0.1583,0.637123,0.636349,0.00121579,-2.91514
0.1584,0.637228,0.636454,0.00121547,-2.91526
0.1585,0.637333,0.636559,0.00121514,-2.91537
0.1586,0.637438,0.636664,0.00121481,-2.91549
0.1587,0.637542,0.636769,0.00121449,-2.91561
0.1588,0.637647,0.636873,0.00121416,-2.91572
0.1589,0.637751,0.636978,0.00121384,-2.91584
0.159,0.637855,0.637082,0.00121352,-2.91595
0.1591,0.637958,0.637185,0.00121319,-2.91607
0.1592,0.638062,0.637289,0.00121287,-2.91619
0.1593,0.638165,0.637392,0.00121255,-2.9163
0.1594,0.638268,0.637496,0.00121223,-2.91642
0.1595,0.638371,0.637599,0.0012119,-2.91653
0.1596,0.638474,0.637702,0.00121158,-2.91665
0.1597,0.638577,0.637804,0.00121126,-2.91676
0.1598,0.638679,0.637907,0.00121094,-2.91688
0.1599,0.638781,0.638009,0.00121062,-2.91699
0.16,0.638883,0.638111,0.0012103,-2.91711
0.1601,0.638985,0.638213,0.00120999,-2.91722
0.1602,0.639086,0.638314,0.00120967,-2.91733
0.1603,0.639188,0.638416,0.00120935,-2.91745
0.1604,0.639289,0.638517,0.00120903,-2.91756
0.1605,0.63939,0.638618,0.00120872,-2.91768
0.1606,0.63949,0.638719,0.0012084,-2.91779
0.1607,0.639591,0.638819,0.00120809,-2.9179
0.1608,0.639691,0.63892,0.00120777,-2.91802
0.1609,0.639791,0.63902,0.00120746,-2.91813
0.161,0.639891,0.63912,0.00120714,-2.91824
0.1611,0.639991,0.639219,0.00120683,-2.91835
0.1612,0.64009,0.639319,0.00120651,-2.91847
0.1613,0.64019,0.639418,0.0012062,-2.91858
0.1614,0.640289,0.639518,0.00120589,-2.91869
0.1615,0.640388,0.639617,0.00120558,-2.9188
0.1616,0.640486,0.639715,0.00120527,-2.91892
0.1617,0.640585,0.639814,0.00120496,-2.91903
0.1618,0.640683,0.639912,0.00120465,-2.91914
0.1619,0.640781,0.640011,0.00120434,-2.91925
0.162,0.640879,0.640109,0.00120403,-2.91936
0.1621,0.640977,0.640206,0.00120372,-2.91948
0.1622,0.641075,0.640304,0.00120341,-2.91959
0.1623,0.641172,0.640401,0.0012031,-2.9197
0.1624,0.641269,0.640499,0.00120279,-2.91981
0.1625,0.641366,0.640596,0.00120249,-2.91992
0.1626,0.641463,0.640693,0.00120218,-2.92003
0.1627,0.641559,0.640789,0.00120187,-2.92014
0.1628,0.641656,0.640886,0.00120157,-2.92025
0.1629,0.641752,0.640982,0.00120126,-2.92036
0.163,0.641848,0.641078,0.00120096,-2.92047
0.1631,0.641943,0.641174,0.00120065,-2.92058
0.1632,0.642039,0.641269,0.00120035,-2.92069
