x,computed,exact,rel_error,log10(error)
0.0992,0.52998,0.52997,1.86235e-05,-4.72994
0.0993,0.530251,0.530241,1.86328e-05,-4.72972
0.0994,0.530521,0.530511,1.86421e-05,-4.72951
0.0995,0.530791,0.530781,1.86514e-05,-4.72929
0.0996,0.531061,0.531051,1.86607e-05,-4.72907
0.0997,0.53133,0.53132,1.867e-05,-4.72886
0.0998,0.531599,0.531589,1.86793e-05,-4.72864
0.0999,0.531867,0.531857,1.86887e-05,-4.72842
0.1,0.532135,0.532125,1.8698e-05,-4.72821
0.1001,0.532403,0.532393,1.87073e-05,-4.72799
0.1002,0.53267,0.53266,1.87166e-05,-4.72777
0.1003,0.532937,0.532927,1.8726e-05,-4.72756
0.1004,0.533204,0.533194,1.87353e-05,-4.72734
0.1005,0.53347,0.53346,1.87447e-05,-4.72712
0.1006,0.533736,0.533726,1.8754e-05,-4.72691
0.1007,0.534001,0.533991,1.87634e-05,-4.72669
0.1008,0.534266,0.534256,1.87727e-05,-4.72647
0.1009,0.534531,0.534521,1.87821e-05,-4.72626
0.101,0.534796,0.534786,1.87914e-05,-4.72604
0.1011,0.53506,0.53505,1.88008e-05,-4.72582
0.1012,0.535323,0.535313,1.88102e-05,-4.72561
0.1013,0.535587,0.535577,1.88195e-05,-4.72539
0.1014,0.53585,0.53584,1.88289e-05,-4.72518
0.1015,0.536112,0.536102,1.88383e-05,-4.72496
0.1016,0.536375,0.536364,1.88477e-05,-4.72474
0.1017,0.536636,0.536626,1.8857e-05,-4.72453
0.1018,0.536898,0.536888,1.88664e-05,-4.72431
0.1019,0.537159,0.537149,1.88758e-05,-4.72409
0.102,0.53742,0.53741,1.88852e-05,-4.72388
0.1021,0.53768,0.53767,1.88946e-05,-4.72366
0.1022,0.53794,0.53793,1.8904e-05,-4.72345
0.1023,0.5382,0.53819,1.89134e-05,-4.72323
0.1024,0.538459,0.538449,1.89228e-05,-4.72301
0.1025,0.538718,0.538708,1.89323e-05,-4.7228
0.1026,0.538977,0.538967,1.89417e-05,-4.72258
0.1027,0.539235,0.539225,1.89511e-05,-4.72237
0.1028,0.539493,0.539483,1.89605e-05,-4.72215
0.1029,0.539751,0.539741,1.897e-05,-4.72193
0.103,0.540008,0.539998,1.89794e-05,-4.72172
0.1031,0.540265,0.540255,1.89888e-05,-4.7215
0.1032,0.540521,0.540511,1.89983e-05,-4.72129
0.1033,0.540777,0.540767,1.90077e-05,-4.72107
0.1034,0.541033,0.541023,1.90172e-05,-4.72085
0.1035,0.541289,0.541278,1.90266e-05,-4.72064
0.1036,0.541544,0.541533,1.90361e-05,-4.72042
0.1037,0.541798,0.541788,1.90455e-05,-4.72021
0.1038,0.542053,0.542042,1.9055e-05,-4.71999
0.1039,0.542307,0.542296,1.90645e-05,-4.71978
0.104,0.54256,0.54255,1.90739e-05,-4.71956
0.1041,0.542814,0.542803,1.90834e-05,-4.71934
0.1042,0.543067,0.543056,1.90929e-05,-4.71913
0.1043,0.543319,0.543309,1.91023e-05,-4.71891
0.1044,0.543571,0.543561,1.91118e-05,-4.7187
0.1045,0.543823,0.543813,1.91213e-05,-4.71848
0.1046,0.544075,0.544064,1.91308e-05,-4.71827
0.1047,0.544326,0.544316,1.91403e-05,-4.71805
0.1048,0.544577,0.544566,1.91498e-05,-4.71784
0.1049,0.544827,0.544817,1.91593e-05,-4.71762
0.105,0.545077,0.545067,1.91688e-05,-4.7174
0.1051,0.545327,0.545317,1.91783e-05,-4.71719
0.1052,0.545577,0.545566,1.91878e-05,-4.71697
0.1053,0.545826,0.545815,1.91973e-05,-4.71676
0.1054,0.546074,0.546064,1.92069e-05,-4.71654
0.1055,0.546323,0.546312,1.92164e-05,-4.71633
0.1056,0.546571,0.54656,1.92259e-05,-4.71611
0.1057,0.546819,0.546808,1.92355e-05,-4.7159
0.1058,0.547066,0.547055,1.9245e-05,-4.71568
0.1059,0.547313,0.547302,1.92545e-05,-4.71547
0.106,0.54756,0.547549,1.92641e-05,-4.71525
0.1061,0.547806,0.547795,1.92736e-05,-4.71504
0.1062,0.548052,0.548041,1.92832e-05,-4.71482
0.1063,0.548297,0.548287,1.92927e-05,-4.71461
0.1064,0.548543,0.548532,1.93023e-05,-4.71439
0.1065,0.548788,0.548777,1.93118e-05,-4.71418
0.1066,0.549032,0.549022,1.93214e-05,-4.71396
0.1067,0.549276,0.549266,1.9331e-05,-4.71375
0.1068,0.54952,0.54951,1.93405e-05,-4.71353
0.1069,0.549764,0.549753,1.93501e-05,-4.71332
0.107,0.550007,0.549996,1.93597e-05,-4.7131
0.1071,0.55025,0.550239,1.93693e-05,-4.71289
0.1072,0.550492,0.550482,1.93789e-05,-4.71267
0.1073,0.550735,0.550724,1.93884e-05,-4.71246
0.1074,0.550976,0.550966,1.9398e-05,-4.71224
0.1075,0.551218,0.551207,1.94076e-05,-4.71203
0.1076,0.551459,0.551448,1.94172e-05,-4.71181
0.1077,0.5517,0.551689,1.94268e-05,-4.7116
0.1078,0.55194,0.551929,1.94364e-05,-4.71138
0.1079,0.55218,0.55217,1.94461e-05,-4.71117
0.108,0.55242,0.552409,1.94557e-05,-4.71095
0.1081,0.55266,0.552649,1.94653e-05,-4.71074
0.1082,0.552899,0.552888,1.94749e-05,-4.71052
0.1083,0.553137,0.553127,1.94845e-05,-4.71031
0.1084,0.553376,0.553365,1.94942e-05,-4.7101
0.1085,0.553614,0.553603,1.95038e-05,-4.70988
0.1086,0.553852,0.553841,1.95134e-05,-4.70967
0.1087,0.554089,0.554078,1.95231e-05,-4.70945
0.1088,0.554326,0.554315,1.95327e-05,-4.70924
0.1089,0.554563,0.554552,1.95424e-05,-4.70902
0.109,0.554799,0.554788,1.9552e-05,-4.70881
0.1091,0.555035,0.555025,1.95617e-05,-4.70859
0.1092,0.555271,0.55526,1.95713e-05,-4.70838
0.1093,0.555506,0.555496,1.9581e-05,-4.70817
0.1094,0.555742,0.555731,1.95907e-05,-4.70795
0.1095,0.555976,0.555965,1.96003e-05,-4.70774
0.1096,0.556211,0.5562,1.961e-05,-4.70752
0.1097,0.556445,0.556434,1.96197e-05,-4.70731
0.1098,0.556678,0.556667,1.96294e-05,-4.70709
0.1099,0.556912,0.556901,1.96391e-05,-4.70688
0.11,0.557145,0.557134,1.96487e-05,-4.70667
0.1101,0.557378,0.557367,1.96584e-05,-4.70645
0.1102,0.55761,0.557599,1.96681e-05,-4.70624
0.1103,0.557842,0.557831,1.96778e-05,-4.70602
0.1104,0.558074,0.558063,1.96875e-05,-4.70581
0.1105,0.558305,0.558294,1.96972e-05,-4.70559
0.1106,0.558536,0.558525,1.9707e-05,-4.70538
0.1107,0.558767,0.558756,1.97167e-05,-4.70517
0.1108,0.558997,0.558986,1.97264e-05,-4.70495
0.1109,0.559227,0.559216,1.97361e-05,-4.70474
0.111,0.559457,0.559446,1.97458e-05,-4.70452
0.1111,0.559687,0.559675,1.97556e-05,-4.70431
0.1112,0.559916,0.559905,1.97653e-05,-4.7041
0.1113,0.560144,0.560133,1.9775e-05,-4.70388
0.1114,0.560373,0.560362,1.97848e-05,-4.70367
0.1115,0.560601,0.56059,1.97945e-05,-4.70346
0.1116,0.560829,0.560818,1.98043e-05,-4.70324
0.1117,0.561056,0.561045,1.9814e-05,-4.70303
0.1118,0.561283,0.561272,1.98238e-05,-4.70281
0.1119,0.56151,0.561499,1.98335e-05,-4.7026
0.112,0.561736,0.561725,1.98433e-05,-4.70239
0.1121,0.561963,0.561951,1.98531e-05,-4.70217
0.1122,0.562188,0.562177,1.98628e-05,-4.70196
0.1123,0.562414,0.562403,1.98726e-05,-4.70175
0.1124,0.562639,0.562628,1.98824e-05,-4.70153
0.1125,0.562864,0.562853,1.98922e-05,-4.70132
0.1126,0.563088,0.563077,1.99019e-05,-4.7011
0.1127,0.563313,0.563301,1.99117e-05,-4.70089
0.1128,0.563536,0.563525,1.99215e-05,-4.70068
0.1129,0.56376,0.563749,1.99313e-05,-4.70046
0.113,0.563983,0.563972,1.99411e-05,-4.70025
0.1131,0.564206,0.564195,1.99509e-05,-4.70004
0.1132,0.564429,0.564417,1.99607e-05,-4.69982
0.1133,0.564651,0.56464,1.99705e-05,-4.69961
0.1134,0.564873,0.564861,1.99804e-05,-4.6994
0.1135,0.565094,0.565083,1.99902e-05,-4.69918
0.1136,0.565316,0.565304,2e-05,-4.69897
0.1137,0.565537,0.565525,2.00098e-05,-4.69876
0.1138,0.565757,0.565746,2.00197e-05,-4.69854
0.1139,0.565978,0.565966,2.00295e-05,-4.69833
0.114,0.566197,0.566186,2.00393e-05,-4.69812
0.1141,0.566417,0.566406,2.00492e-05,-4.6979
0.1142,0.566637,0.566625,2.0059e-05,-4.69769
0.1143,0.566856,0.566844,2.00689e-05,-4.69748
0.1144,0.567074,0.567063,2.00787e-05,-4.69726
0.1145,0.567293,0.567281,2.00886e-05,-4.69705
0.1146,0.567511,0.567499,2.00984e-05,-4.69684
0.1147,0.567729,0.567717,2.01083e-05,-4.69662
0.1148,0.567946,0.567935,2.01182e-05,-4.69641
0.1149,0.568163,0.568152,2.0128e-05,-4.6962
0.115,0.56838,0.568368,2.01379e-05,-4.69599
0.1151,0.568596,0.568585,2.01478e-05,-4.69577
0.1152,0.568813,0.568801,2.01577e-05,-4.69556
0.1153,0.569028,0.569017,2.01675e-05,-4.69535
0.1154,0.569244,0.569232,2.01774e-05,-4.69513
0.1155,0.569459,0.569448,2.01873e-05,-4.69492
0.1156,0.569674,0.569663,2.01972e-05,-4.69471
0.1157,0.569889,0.569877,2.02071e-05,-4.6945
0.1158,0.570103,0.570091,2.0217e-05,-4.69428
0.1159,0.570317,0.570305,2.02269e-05,-4.69407
0.116,0.570531,0.570519,2.02368e-05,-4.69386
0.1161,0.570744,0.570732,2.02468e-05,-4.69364
0.1162,0.570957,0.570945,2.02567e-05,-4.69343
0.1163,0.57117,0.571158,2.02666e-05,-4.69322
0.1164,0.571382,0.571371,2.02765e-05,-4.69301
0.1165,0.571594,0.571583,2.02865e-05,-4.69279
0.1166,0.571806,0.571794,2.02964e-05,-4.69258
0.1167,0.572017,0.572006,2.03063e-05,-4.69237
0.1168,0.572229,0.572217,2.03163e-05,-4.69216
0.1169,0.572439,0.572428,2.03262e-05,-4.69194
0.117,0.57265,0.572638,2.03362e-05,-4.69173
0.1171,0.57286,0.572849,2.03461e-05,-4.69152
0.1172,0.57307,0.573058,2.03561e-05,-4.69131
0.1173,0.57328,0.573268,2.0366e-05,-4.69109
0.1174,0.573489,0.573477,2.0376e-05,-4.69088
0.1175,0.573698,0.573686,2.0386e-05,-4.69067
0.1176,0.573907,0.573895,2.03959e-05,-4.69046
0.1177,0.574115,0.574103,2.04059e-05,-4.69024
0.1178,0.574323,0.574311,2.04159e-05,-4.69003
0.1179,0.574531,0.574519,2.04259e-05,-4.68982
0.118,0.574738,0.574727,2.04359e-05,-4.68961
0.1181,0.574946,0.574934,2.04459e-05,-4.68939
0.1182,0.575152,0.575141,2.04558e-05,-4.68918
0.1183,0.575359,0.575347,2.04658e-05,-4.68897
0.1184,0.575565,0.575553,2.04758e-05,-4.68876
0.1185,0.575771,0.575759,2.04859e-05,-4.68855
0.1186,0.575977,0.575965,2.04959e-05,-4.68833
0.1187,0.576182,0.57617,2.05059e-05,-4.68812
0.1188,0.576387,0.576375,2.05159e-05,-4.68791
0.1189,0.576592,0.57658,2.05259e-05,-4.6877
0.119,0.576796,0.576784,2.05359e-05,-4.68749
0.1191,0.577,0.576988,2.0546e-05,-4.68727
0.1192,0.577204,0.577192,2.0556e-05,-4.68706
0.1193,0.577407,0.577395,2.0566e-05,-4.68685
0.1194,0.57761,0.577599,2.05761e-05,-4.68664
0.1195,0.577813,0.577801,2.05861e-05,-4.68643
0.1196,0.578016,0.578004,2.05962e-05,-4.68621
0.1197,0.578218,0.578206,2.06062e-05,-4.686
0.1198,0.57842,0.578408,2.06163e-05,-4.68579
0.1199,0.578622,0.57861,2.06263e-05,-4.68558
0.12,0.578823,0.578811,2.06364e-05,-4.68537
0.1201,0.579024,0.579012,2.06465e-05,-4.68515
0.1202,0.579225,0.579213,2.06565e-05,-4.68494
0.1203,0.579425,0.579413,2.06666e-05,-4.68473
0.1204,0.579626,0.579614,2.06767e-05,-4.68452
0.1205,0.579825,0.579813,2.06868e-05,-4.68431
0.1206,0.580025,0.580013,2.06968e-05,-4.6841
0.1207,0.580224,0.580212,2.07069e-05,-4.68388
0.1208,0.580423,0.580411,2.0717e-05,-4.68367
0.1209,0.580622,0.58061,2.07271e-05,-4.68346
0.121,0.58082,0.580808,2.07372e-05,-4.68325
0.1211,0.581018,0.581006,2.07473e-05,-4.68304
0.1212,0.581216,0.581204,2.07574e-05,-4.68283
0.1213,0.581414,0.581401,2.07675e-05,-4.68261
0.1214,0.581611,0.581599,2.07777e-05,-4.6824
0.1215,0.581808,0.581796,2.07878e-05,-4.68219
0.1216,0.582004,0.581992,2.07979e-05,-4.68198
0.1217,0.5822,0.582188,2.0808e-05,-4.68177
0.1218,0.582396,0.582384,2.08182e-05,-4.68156
0.1219,0.582592,0.58258,2.08283e-05,-4.68135
0.122,0.582788,0.582775,2.08384e-05,-4.68113
0.1221,0.582983,0.58297,2.08486e-05,-4.68092
0.1222,0.583177,0.583165,2.08587e-05,-4.68071
0.1223,0.583372,0.58336,2.08689e-05,-4.6805
0.1224,0.583566,0.583554,2.0879e-05,-4.68029
0.1225,0.58376,0.583748,2.08892e-05,-4.68008
0.1226,0.583954,0.583941,2.08993e-05,-4.67987
0.1227,0.584147,0.584135,2.09095e-05,-4.67966
0.1228,0.58434,0.584328,2.09197e-05,-4.67945
0.1229,0.584533,0.584521,2.09298e-05,-4.67923
0.123,0.584725,0.584713,2.094e-05,-4.67902
0.1231,0.584917,0.584905,2.09502e-05,-4.67881
0.1232,0.585109,0.585097,2.09604e-05,-4.6786
0.1233,0.585301,0.585289,2.09706e-05,-4.67839
0.1234,0.585492,0.58548,2.09808e-05,-4.67818
0.1235,0.585683,0.585671,2.0991e-05,-4.67797
0.1236,0.585874,0.585862,2.10012e-05,-4.67776
0.1237,0.586064,0.586052,2.10114e-05,-4.67755
0.1238,0.586254,0.586242,2.10216e-05,-4.67733
0.1239,0.586444,0.586432,2.10318e-05,-4.67712
0.124,0.586634,0.586621,2.1042e-05,-4.67691
0.1241,0.586823,0.586811,2.10522e-05,-4.6767
0.1242,0.587012,0.587,2.10624e-05,-4.67649
0.1243,0.587201,0.587188,2.10727e-05,-4.67628
0.1244,0.587389,0.587377,2.10829e-05,-4.67607
0.1245,0.587577,0.587565,2.10931e-05,-4.67586
0.1246,0.587765,0.587753,2.11034e-05,-4.67565
0.1247,0.587952,0.58794,2.11136e-05,-4.67544
0.1248,0.58814,0.588127,2.11238e-05,-4.67523
0.1249,0.588327,0.588314,2.11341e-05,-4.67502
0.125,0.588513,0.588501,2.11443e-05,-4.67481
0.1251,0.5887,0.588687,2.11546e-05,-4.6746
0.1252,0.588886,0.588873,2.11649e-05,-4.67438
0.1253,0.589072,0.589059,2.11751e-05,-4.67417
0.1254,0.589257,0.589245,2.11854e-05,-4.67396
0.1255,0.589442,0.58943,2.11957e-05,-4.67375
0.1256,0.589627,0.589615,2.12059e-05,-4.67354
0.1257,0.589812,0.589799,2.12162e-05,-4.67333
0.1258,0.589996,0.589984,2.12265e-05,-4.67312
0.1259,0.59018,0.590168,2.12368e-05,-4.67291
0.126,0.590364,0.590352,2.12471e-05,-4.6727
0.1261,0.590548,0.590535,2.12574e-05,-4.67249
0.1262,0.590731,0.590718,2.12677e-05,-4.67228
0.1263,0.590914,0.590901,2.1278e-05,-4.67207
0.1264,0.591097,0.591084,2.12883e-05,-4.67186
0.1265,0.591279,0.591266,2.12986e-05,-4.67165
0.1266,0.591461,0.591449,2.13089e-05,-4.67144
0.1267,0.591643,0.59163,2.13192e-05,-4.67123
0.1268,0.591825,0.591812,2.13296e-05,-4.67102
0.1269,0.592006,0.591993,2.13399e-05,-4.67081
0.127,0.592187,0.592174,2.13502e-05,-4.6706
0.1271,0.592367,0.592355,2.13605e-05,-4.67039
0.1272,0.592548,0.592535,2.13709e-05,-4.67018
0.1273,0.592728,0.592715,2.13812e-05,-4.66997
0.1274,0.592908,0.592895,2.13916e-05,-4.66976
0.1275,0.593088,0.593075,2.14019e-05,-4.66955
0.1276,0.593267,0.593254,2.14123e-05,-4.66934
0.1277,0.593446,0.593433,2.14226e-05,-4.66913
0.1278,0.593625,0.593612,2.1433e-05,-4.66892
0.1279,0.593803,0.59379,2.14433e-05,-4.66871
0.128,0.593981,0.593969,2.14537e-05,-4.6685
0.1281,0.594159,0.594146,2.14641e-05,-4.66829
0.1282,0.594337,0.594324,2.14745e-05,-4.66808
0.1283,0.594514,0.594501,2.14848e-05,-4.66787
0.1284,0.594691,0.594678,2.14952e-05,-4.66766
0.1285,0.594868,0.594855,2.15056e-05,-4.66745
0.1286,0.595045,0.595032,2.1516e-05,-4.66724
0.1287,0.595221,0.595208,2.15264e-05,-4.66703
0.1288,0.595397,0.595384,2.15368e-05,-4.66682
0.1289,0.595572,0.59556,2.15472e-05,-4.66661
0.129,0.595748,0.595735,2.15576e-05,-4.6664
0.1291,0.595923,0.59591,2.1568e-05,-4.66619
0.1292,0.596098,0.596085,2.15784e-05,-4.66598
0.1293,0.596273,0.59626,2.15889e-05,-4.66577
0.1294,0.596447,0.596434,2.15993e-05,-4.66556
0.1295,0.596621,0.596608,2.16097e-05,-4.66535
0.1296,0.596795,0.596782,2.16201e-05,-4.66514
0.1297,0.596968,0.596955,2.16306e-05,-4.66493
0.1298,0.597141,0.597128,2.1641e-05,-4.66472
0.1299,0.597314,0.597301,2.16514e-05,-4.66451
0.13,0.597487,0.597474,2.16619e-05,-4.6643
0.1301,0.597659,0.597647,2.16723e-05,-4.66409
0.1302,0.597832,0.597819,2.16828e-05,-4.66388
0.1303,0.598003,0.59799,2.16933e-05,-4.66368
0.1304,0.598175,0.598162,2.17037e-05,-4.66347
0.1305,0.598346,0.598333,2.17142e-05,-4.66326
0.1306,0.598517,0.598504,2.17246e-05,-4.66305
0.1307,0.598688,0.598675,2.17351e-05,-4.66284
0.1308,0.598859,0.598846,2.17456e-05,-4.66263
0.1309,0.599029,0.599016,2.17561e-05,-4.66242
0.131,0.599199,0.599186,2.17666e-05,-4.66221
0.1311,0.599369,0.599356,2.17771e-05,-4.662
0.1312,0.599538,0.599525,2.17875e-05,-4.66179
0.1313,0.599707,0.599694,2.1798e-05,-4.66158
0.1314,0.599876,0.599863,2.18085e-05,-4.66137
0.1315,0.600045,0.600032,2.1819e-05,-4.66116
0.1316,0.600213,0.6002,2.18296e-05,-4.66096
0.1317,0.600381,0.600368,2.18401e-05,-4.66075
0.1318,0.600549,0.600536,2.18506e-05,-4.66054
0.1319,0.600717,0.600703,2.18611e-05,-4.66033
0.132,0.600884,0.600871,2.18716e-05,-4.66012
0.1321,0.601051,0.601038,2.18822e-05,-4.65991
0.1322,0.601218,0.601204,2.18927e-05,-4.6597
0.1323,0.601384,0.601371,2.19032e-05,-4.65949
0.1324,0.60155,0.601537,2.19138e-05,-4.65928
0.1325,0.601716,0.601703,2.19243e-05,-4.65907
0.1326,0.601882,0.601869,2.19348e-05,-4.65887
0.1327,0.602047,0.602034,2.19454e-05,-4.65866
0.1328,0.602213,0.602199,2.1956e-05,-4.65845
0.1329,0.602377,0.602364,2.19665e-05,-4.65824
0.133,0.602542,0.602529,2.19771e-05,-4.65803
0.1331,0.602706,0.602693,2.19876e-05,-4.65782
0.1332,0.60287,0.602857,2.19982e-05,-4.65761
0.1333,0.603034,0.603021,2.20088e-05,-4.6574
0.1334,0.603198,0.603185,2.20194e-05,-4.6572
0.1335,0.603361,0.603348,2.20299e-05,-4.65699
0.1336,0.603524,0.603511,2.20405e-05,-4.65678
0.1337,0.603687,0.603674,2.20511e-05,-4.65657
0.1338,0.60385,0.603836,2.20617e-05,-4.65636
0.1339,0.604012,0.603998,2.20723e-05,-4.65615
0.134,0.604174,0.60416,2.20829e-05,-4.65594
0.1341,0.604335,0.604322,2.20935e-05,-4.65574
0.1342,0.604497,0.604484,2.21041e-05,-4.65553
0.1343,0.604658,0.604645,2.21147e-05,-4.65532
0.1344,0.604819,0.604806,2.21254e-05,-4.65511
0.1345,0.60498,0.604966,2.2136e-05,-4.6549
0.1346,0.60514,0.605127,2.21466e-05,-4.65469
0.1347,0.6053,0.605287,2.21572e-05,-4.65448
0.1348,0.60546,0.605447,2.21679e-05,-4.65428
0.1349,0.60562,0.605606,2.21785e-05,-4.65407
0.135,0.605779,0.605766,2.21892e-05,-4.65386
0.1351,0.605938,0.605925,2.21998e-05,-4.65365
0.1352,0.606097,0.606084,2.22104e-05,-4.65344
0.1353,0.606256,0.606242,2.22211e-05,-4.65323
0.1354,0.606414,0.606401,2.22318e-05,-4.65303
0.1355,0.606572,0.606559,2.22424e-05,-4.65282
0.1356,0.60673,0.606717,2.22531e-05,-4.65261
0.1357,0.606888,0.606874,2.22637e-05,-4.6524
0.1358,0.607045,0.607032,2.22744e-05,-4.65219
0.1359,0.607202,0.607189,2.22851e-05,-4.65199
0.136,0.607359,0.607345,2.22958e-05,-4.65178
0.1361,0.607515,0.607502,2.23065e-05,-4.65157
0.1362,0.607672,0.607658,2.23172e-05,-4.65136
0.1363,0.607828,0.607814,2.23278e-05,-4.65115
0.1364,0.607984,0.60797,2.23385e-05,-4.65095
0.1365,0.608139,0.608126,2.23492e-05,-4.65074
0.1366,0.608294,0.608281,2.23599e-05,-4.65053
0.1367,0.608449,0.608436,2.23707e-05,-4.65032
0.1368,0.608604,0.608591,2.23814e-05,-4.65011
0.1369,0.608759,0.608745,2.23921e-05,-4.64991
0.137,0.608913,0.608899,2.24028e-05,-4.6497
0.1371,0.609067,0.609053,2.24135e-05,-4.64949
0.1372,0.609221,0.609207,2.24243e-05,-4.64928
0.1373,0.609374,0.60936,2.2435e-05,-4.64907
0.1374,0.609527,0.609514,2.24457e-05,-4.64887
0.1375,0.60968,0.609667,2.24565e-05,-4.64866
0.1376,0.609833,0.609819,2.24672e-05,-4.64845
0.1377,0.609986,0.609972,2.2478e-05,-4.64824
0.1378,0.610138,0.610124,2.24887e-05,-4.64804
0.1379,0.61029,0.610276,2.24995e-05,-4.64783
0.138,0.610441,0.610428,2.25102e-05,-4.64762
0.1381,0.610593,0.610579,2.2521e-05,-4.64741
0.1382,0.610744,0.61073,2.25318e-05,-4.64721
0.1383,0.610895,0.610881,2.25425e-05,-4.647
0.1384,0.611046,0.611032,2.25533e-05,-4.64679
0.1385,0.611196,0.611182,2.25641e-05,-4.64658
0.1386,0.611346,0.611333,2.25749e-05,-4.64637
0.1387,0.611496,0.611483,2.25856e-05,-4.64617
0.1388,0.611646,0.611632,2.25964e-05,-4.64596
0.1389,0.611796,0.611782,2.26072e-05,-4.64575
0.139,0.611945,0.611931,2.2618e-05,-4.64555
0.1391,0.612094,0.61208,2.26288e-05,-4.64534
0.1392,0.612243,0.612229,2.26396e-05,-4.64513
0.1393,0.612391,0.612377,2.26505e-05,-4.64492
0.1394,0.612539,0.612525,2.26613e-05,-4.64472
0.1395,0.612687,0.612673,2.26721e-05,-4.64451
0.1396,0.612835,0.612821,2.26829e-05,-4.6443
0.1397,0.612982,0.612968,2.26937e-05,-4.64409
0.1398,0.61313,0.613116,2.27046e-05,-4.64389
0.1399,0.613277,0.613263,2.27154e-05,-4.64368
0.14,0.613423,0.613409,2.27262e-05,-4.64347
0.1401,0.61357,0.613556,2.27371e-05,-4.64327
0.1402,0.613716,0.613702,2.27479e-05,-4.64306
0.1403,0.613862,0.613848,2.27588e-05,-4.64285
0.1404,0.614008,0.613994,2.27696e-05,-4.64264
0.1405,0.614153,0.614139,2.27805e-05,-4.64244
0.1406,0.614299,0.614285,2.27914e-05,-4.64223
0.1407,0.614444,0.61443,2.28022e-05,-4.64202
0.1408,0.614588,0.614574,2.28131e-05,-4.64182
0.1409,0.614733,0.614719,2.2824e-05,-4.64161
0.141,0.614877,0.614863,2.28349e-05,-4.6414
0.1411,0.615021,0.615007,2.28457e-05,-4.64119
0.1412,0.615165,0.615151,2.28566e-05,-4.64099
0.1413,0.615309,0.615294,2.28675e-05,-4.64078
0.1414,0.615452,0.615438,2.28784e-05,-4.64057
0.1415,0.615595,0.615581,2.28893e-05,-4.64037
0.1416,0.615738,0.615724,2.29002e-05,-4.64016
0.1417,0.61588,0.615866,2.29111e-05,-4.63995
0.1418,0.616023,0.616009,2.2922e-05,-4.63975
0.1419,0.616165,0.616151,2.2933e-05,-4.63954
0.142,0.616307,0.616292,2.29439e-05,-4.63933
0.1421,0.616448,0.616434,2.29548e-05,-4.63913
0.1422,0.61659,0.616575,2.29657e-05,-4.63892
0.1423,0.616731,0.616716,2.29767e-05,-4.63871
0.1424,0.616872,0.616857,2.29876e-05,-4.63851
0.1425,0.617012,0.616998,2.29985e-05,-4.6383
0.1426,0.617153,0.617138,2.30095e-05,-4.63809
0.1427,0.617293,0.617279,2.30204e-05,-4.63789
0.1428,0.617433,0.617418,2.30314e-05,-4.63768
0.1429,0.617572,0.617558,2.30423e-05,-4.63747
0.143,0.617712,0.617698,2.30533e-05,-4.63727
0.1431,0.617851,0.617837,2.30642e-05,-4.63706
0.1432,0.61799,0.617976,2.30752e-05,-4.63685
0.1433,0.618129,0.618114,2.30862e-05,-4.63665
0.1434,0.618267,0.618253,2.30972e-05,-4.63644
0.1435,0.618405,0.618391,2.31081e-05,-4.63624
0.1436,0.618543,0.618529,2.31191e-05,-4.63603
0.1437,0.618681,0.618667,2.31301e-05,-4.63582
0.1438,0.618819,0.618804,2.31411e-05,-4.63562
0.1439,0.618956,0.618942,2.31521e-05,-4.63541
0.144,0.619093,0.619079,2.31631e-05,-4.6352
0.1441,0.61923,0.619216,2.31741e-05,-4.635
0.1442,0.619367,0.619352,2.31851e-05,-4.63479
0.1443,0.619503,0.619489,2.31961e-05,-4.63458
0.1444,0.619639,0.619625,2.32071e-05,-4.63438
0.1445,0.619775,0.61976,2.32182e-05,-4.63417
0.1446,0.619911,0.619896,2.32292e-05,-4.63397
0.1447,0.620046,0.620032,2.32402e-05,-4.63376
0.1448,0.620181,0.620167,2.32512e-05,-4.63355
0.1449,0.620316,0.620302,2.32623e-05,-4.63335
0.145,0.620451,0.620436,2.32733e-05,-4.63314
0.1451,0.620585,0.620571,2.32844e-05,-4.63294
0.1452,0.620719,0.620705,2.32954e-05,-4.63273
0.1453,0.620853,0.620839,2.33065e-05,-4.63252
0.1454,0.620987,0.620973,2.33175e-05,-4.63232
0.1455,0.621121,0.621106,2.33286e-05,-4.63211
0.1456,0.621254,0.62124,2.33396e-05,-4.63191
0.1457,0.621387,0.621373,2.33507e-05,-4.6317
0.1458,0.62152,0.621505,2.33618e-05,-4.63149
0.1459,0.621653,0.621638,2.33729e-05,-4.63129
0.146,0.621785,0.62177,2.33839e-05,-4.63108
0.1461,0.621917,0.621902,2.3395e-05,-4.63088
0.1462,0.622049,0.622034,2.34061e-05,-4.63067
0.1463,0.622181,0.622166,2.34172e-05,-4.63047
0.1464,0.622312,0.622297,2.34283e-05,-4.63026
0.1465,0.622443,0.622429,2.34394e-05,-4.63005
0.1466,0.622574,0.62256,2.34505e-05,-4.62985
0.1467,0.622705,0.62269,2.34616e-05,-4.62964
0.1468,0.622835,0.622821,2.34727e-05,-4.62944
0.1469,0.622966,0.622951,2.34838e-05,-4.62923
0.147,0.623096,0.623081,2.3495e-05,-4.62903
0.1471,0.623226,0.623211,2.35061e-05,-4.62882
0.1472,0.623355,0.623341,2.35172e-05,-4.62861
0.1473,0.623485,0.62347,2.35283e-05,-4.62841
0.1474,0.623614,0.623599,2.35395e-05,-4.6282
0.1475,0.623743,0.623728,2.35506e-05,-4.628
