x,computed,exact,rel_error,log10(error)
0.538,0.462186,0.457417,0.010427,-1.98184
0.539,0.461224,0.456462,0.0104314,-1.98166
0.54,0.460262,0.455508,0.0104359,-1.98147
0.541,0.459299,0.454553,0.0104404,-1.98128
0.542,0.458335,0.453597,0.0104449,-1.9811
0.543,0.457371,0.452642,0.0104494,-1.98091
0.544,0.456407,0.451685,0.010454,-1.98072
0.545,0.455442,0.450728,0.0104586,-1.98053
0.546,0.454477,0.449771,0.0104632,-1.98033
0.547,0.453512,0.448814,0.0104679,-1.98014
0.548,0.452546,0.447856,0.0104726,-1.97995
0.549,0.451579,0.446897,0.0104773,-1.97975
0.55,0.450613,0.445938,0.0104821,-1.97955
0.551,0.449645,0.444979,0.0104869,-1.97935
0.552,0.448678,0.444019,0.0104917,-1.97916
0.553,0.44771,0.443059,0.0104965,-1.97895
0.554,0.446741,0.442099,0.0105014,-1.97875
0.555,0.445772,0.441138,0.0105063,-1.97855
0.556,0.444803,0.440176,0.0105112,-1.97835
0.557,0.443834,0.439215,0.0105162,-1.97814
0.558,0.442864,0.438253,0.0105212,-1.97793
0.559,0.441893,0.43729,0.0105262,-1.97773
0.56,0.440923,0.436328,0.0105313,-1.97752
0.561,0.439952,0.435364,0.0105364,-1.97731
0.562,0.43898,0.434401,0.0105415,-1.9771
0.563,0.438008,0.433437,0.0105467,-1.97689
0.564,0.437036,0.432473,0.0105518,-1.97667
0.565,0.436064,0.431508,0.0105571,-1.97646
0.566,0.435091,0.430543,0.0105623,-1.97624
0.567,0.434117,0.429578,0.0105676,-1.97602
0.568,0.433144,0.428612,0.0105729,-1.97581
0.569,0.43217,0.427646,0.0105783,-1.97559
0.57,0.431196,0.42668,0.0105836,-1.97537
0.571,0.430221,0.425713,0.010589,-1.97514
0.572,0.429246,0.424746,0.0105945,-1.97492
0.573,0.428271,0.423779,0.0106,-1.9747
0.574,0.427295,0.422811,0.0106055,-1.97447
0.575,0.42632,0.421843,0.010611,-1.97424
0.576,0.425343,0.420875,0.0106166,-1.97401
0.577,0.424367,0.419906,0.0106222,-1.97378
0.578,0.42339,0.418938,0.0106279,-1.97355
0.579,0.422413,0.417968,0.0106335,-1.97332
0.58,0.421435,0.416999,0.0106393,-1.97309
0.581,0.420458,0.416029,0.010645,-1.97285
0.582,0.41948,0.415059,0.0106508,-1.97262
0.583,0.418501,0.414088,0.0106566,-1.97238
0.584,0.417523,0.413118,0.0106625,-1.97214
0.585,0.416544,0.412147,0.0106683,-1.9719
0.586,0.415564,0.411175,0.0106743,-1.97166
0.587,0.414585,0.410204,0.0106802,-1.97142
0.588,0.413605,0.409232,0.0106862,-1.97118
0.589,0.412625,0.40826,0.0106923,-1.97093
0.59,0.411645,0.407287,0.0106983,-1.97068
0.591,0.410664,0.406315,0.0107044,-1.97044
0.592,0.409683,0.405342,0.0107106,-1.97019
0.593,0.408702,0.404368,0.0107167,-1.96994
0.594,0.407721,0.403395,0.0107229,-1.96969
0.595,0.406739,0.402421,0.0107292,-1.96943
0.596,0.405757,0.401447,0.0107355,-1.96918
0.597,0.404775,0.400473,0.0107418,-1.96892
0.598,0.403792,0.399498,0.0107482,-1.96867
0.599,0.402809,0.398524,0.0107546,-1.96841
0.6,0.401827,0.397548,0.010761,-1.96815
0.601,0.400843,0.396573,0.0107675,-1.96789
0.602,0.39986,0.395598,0.010774,-1.96762
0.603,0.398876,0.394622,0.0107806,-1.96736
0.604,0.397892,0.393646,0.0107871,-1.96709
0.605,0.396908,0.39267,0.0107938,-1.96683
0.606,0.395924,0.391693,0.0108005,-1.96656
0.607,0.394939,0.390716,0.0108072,-1.96629
0.608,0.393954,0.389739,0.0108139,-1.96602
0.609,0.392969,0.388762,0.0108207,-1.96574
0.61,0.391984,0.387785,0.0108275,-1.96547
0.611,0.390998,0.386807,0.0108344,-1.96519
0.612,0.390012,0.385829,0.0108413,-1.96492
0.613,0.389026,0.384851,0.0108483,-1.96464
0.614,0.38804,0.383873,0.0108553,-1.96436
0.615,0.387054,0.382894,0.0108623,-1.96408
0.616,0.386067,0.381916,0.0108694,-1.96379
0.617,0.38508,0.380937,0.0108765,-1.96351
0.618,0.384093,0.379958,0.0108837,-1.96322
0.619,0.383106,0.378978,0.0108909,-1.96294
0.62,0.382118,0.377999,0.0108982,-1.96265
0.621,0.381131,0.377019,0.0109055,-1.96236
0.622,0.380143,0.376039,0.0109128,-1.96206
0.623,0.379155,0.375059,0.0109202,-1.96177
0.624,0.378166,0.374078,0.0109276,-1.96147
0.625,0.377178,0.373098,0.0109351,-1.96118
0.626,0.376189,0.372117,0.0109426,-1.96088
0.627,0.3752,0.371136,0.0109502,-1.96058
0.628,0.374211,0.370155,0.0109578,-1.96028
0.629,0.373222,0.369174,0.0109654,-1.95997
0.63,0.372233,0.368192,0.0109731,-1.95967
0.631,0.371243,0.367211,0.0109809,-1.95936
0.632,0.370253,0.366229,0.0109887,-1.95905
0.633,0.369263,0.365247,0.0109965,-1.95874
0.634,0.368273,0.364264,0.0110044,-1.95843
0.635,0.367283,0.363282,0.0110124,-1.95812
0.636,0.366292,0.3623,0.0110203,-1.9578
0.637,0.365301,0.361317,0.0110284,-1.95749
0.638,0.364311,0.360334,0.0110365,-1.95717
0.639,0.36332,0.359351,0.0110446,-1.95685
0.64,0.362328,0.358367,0.0110528,-1.95653
0.641,0.361337,0.357384,0.011061,-1.9562
0.642,0.360346,0.3564,0.0110693,-1.95588
0.643,0.359354,0.355417,0.0110776,-1.95555
0.644,0.358362,0.354433,0.011086,-1.95522
0.645,0.35737,0.353449,0.0110945,-1.95489
0.646,0.356378,0.352465,0.011103,-1.95456
0.647,0.355386,0.35148,0.0111115,-1.95423
0.648,0.354393,0.350496,0.0111201,-1.95389
0.649,0.353401,0.349511,0.0111287,-1.95355
0.65,0.352408,0.348526,0.0111375,-1.95321
0.651,0.351415,0.347541,0.0111462,-1.95287
0.652,0.350422,0.346556,0.011155,-1.95253
0.653,0.349429,0.345571,0.0111639,-1.95218
0.654,0.348435,0.344585,0.0111728,-1.95184
0.655,0.347442,0.3436,0.0111818,-1.95149
0.656,0.346448,0.342614,0.0111908,-1.95114
0.657,0.345454,0.341628,0.0111999,-1.95079
0.658,0.34446,0.340642,0.0112091,-1.95043
0.659,0.343466,0.339656,0.0112183,-1.95007
0.66,0.342472,0.33867,0.0112275,-1.94972
0.661,0.341478,0.337683,0.0112369,-1.94935
0.662,0.340483,0.336697,0.0112462,-1.94899
0.663,0.339489,0.33571,0.0112557,-1.94863
0.664,0.338494,0.334723,0.0112652,-1.94826
0.665,0.337499,0.333736,0.0112748,-1.94789
0.666,0.336504,0.332749,0.0112844,-1.94752
0.667,0.335509,0.331762,0.0112941,-1.94715
0.668,0.334514,0.330775,0.0113038,-1.94677
0.669,0.333518,0.329787,0.0113136,-1.9464
0.67,0.332523,0.3288,0.0113235,-1.94602
0.671,0.331527,0.327812,0.0113334,-1.94564
0.672,0.330531,0.326824,0.0113434,-1.94526
0.673,0.329535,0.325836,0.0113535,-1.94487
0.674,0.328539,0.324848,0.0113636,-1.94448
0.675,0.327543,0.32386,0.0113738,-1.94409
0.676,0.326547,0.322871,0.0113841,-1.9437
0.677,0.325551,0.321883,0.0113944,-1.94331
0.678,0.324554,0.320895,0.0114048,-1.94291
0.679,0.323558,0.319906,0.0114153,-1.94251
0.68,0.322561,0.318917,0.0114258,-1.94211
0.681,0.321564,0.317928,0.0114364,-1.94171
0.682,0.320567,0.316939,0.0114471,-1.9413
0.683,0.31957,0.31595,0.0114579,-1.9409
0.684,0.318573,0.314961,0.0114687,-1.94049
0.685,0.317576,0.313972,0.0114796,-1.94007
0.686,0.316579,0.312982,0.0114905,-1.93966
0.687,0.315581,0.311993,0.0115016,-1.93924
0.688,0.314584,0.311003,0.0115127,-1.93882
0.689,0.313586,0.310013,0.0115239,-1.9384
0.69,0.312588,0.309024,0.0115351,-1.93798
0.691,0.31159,0.308034,0.0115465,-1.93755
0.692,0.310592,0.307044,0.0115579,-1.93712
0.693,0.309594,0.306053,0.0115694,-1.93669
0.694,0.308596,0.305063,0.011581,-1.93626
0.695,0.307598,0.304073,0.0115926,-1.93582
0.696,0.3066,0.303083,0.0116043,-1.93538
0.697,0.305601,0.302092,0.0116161,-1.93494
0.698,0.304603,0.301101,0.011628,-1.93449
0.699,0.303604,0.300111,0.01164,-1.93405
0.7,0.302605,0.29912,0.0116521,-1.9336
0.701,0.301606,0.298129,0.0116642,-1.93314
0.702,0.300608,0.297138,0.0116764,-1.93269
0.703,0.299609,0.296147,0.0116887,-1.93223
0.704,0.298609,0.295156,0.0117011,-1.93177
0.705,0.29761,0.294165,0.0117136,-1.93131
0.706,0.296611,0.293173,0.0117262,-1.93084
0.707,0.295612,0.292182,0.0117389,-1.93037
0.708,0.294612,0.29119,0.0117516,-1.9299
0.709,0.293613,0.290199,0.0117644,-1.92943
0.71,0.292613,0.289207,0.0117774,-1.92895
0.711,0.291614,0.288215,0.0117904,-1.92847
0.712,0.290614,0.287224,0.0118035,-1.92799
0.713,0.289614,0.286232,0.0118167,-1.9275
0.714,0.288614,0.28524,0.01183,-1.92701
0.715,0.287614,0.284248,0.0118434,-1.92652
0.716,0.286614,0.283255,0.0118569,-1.92603
0.717,0.285614,0.282263,0.0118705,-1.92553
0.718,0.284614,0.281271,0.0118842,-1.92503
0.719,0.283613,0.280279,0.011898,-1.92453
0.72,0.282613,0.279286,0.0119119,-1.92402
0.721,0.281612,0.278294,0.0119259,-1.92351
0.722,0.280612,0.277301,0.01194,-1.92299
0.723,0.279611,0.276308,0.0119542,-1.92248
0.724,0.278611,0.275316,0.0119686,-1.92196
0.725,0.27761,0.274323,0.011983,-1.92144
0.726,0.276609,0.27333,0.0119975,-1.92091
0.727,0.275608,0.272337,0.0120121,-1.92038
0.728,0.274607,0.271344,0.0120269,-1.91985
0.729,0.273606,0.270351,0.0120418,-1.91931
0.73,0.272605,0.269358,0.0120567,-1.91877
0.731,0.271604,0.268364,0.0120718,-1.91823
0.732,0.270603,0.267371,0.012087,-1.91768
0.733,0.269601,0.266378,0.0121023,-1.91713
0.734,0.2686,0.265384,0.0121178,-1.91658
0.735,0.267599,0.264391,0.0121333,-1.91602
0.736,0.266597,0.263397,0.012149,-1.91546
0.737,0.265596,0.262404,0.0121648,-1.9149
0.738,0.264594,0.26141,0.0121807,-1.91433
0.739,0.263592,0.260416,0.0121968,-1.91376
0.74,0.262591,0.259422,0.0122129,-1.91318
0.741,0.261589,0.258428,0.0122292,-1.9126
0.742,0.260587,0.257435,0.0122456,-1.91202
0.743,0.259585,0.256441,0.0122622,-1.91143
0.744,0.258583,0.255446,0.0122789,-1.91084
0.745,0.257581,0.254452,0.0122957,-1.91025
0.746,0.256579,0.253458,0.0123127,-1.90965
0.747,0.255577,0.252464,0.0123298,-1.90905
0.748,0.254575,0.25147,0.012347,-1.90844
0.749,0.253572,0.250475,0.0123644,-1.90783
0.75,0.25257,0.249481,0.0123819,-1.90721
0.751,0.251568,0.248487,0.0123995,-1.9066
0.752,0.250565,0.247492,0.0124173,-1.90597
0.753,0.249563,0.246497,0.0124353,-1.90535
0.754,0.24856,0.245503,0.0124534,-1.90471
0.755,0.247558,0.244508,0.0124716,-1.90408
0.756,0.246555,0.243513,0.01249,-1.90344
0.757,0.245552,0.242519,0.0125085,-1.90279
0.758,0.244549,0.241524,0.0125272,-1.90214
0.759,0.243547,0.240529,0.0125461,-1.90149
0.76,0.242544,0.239534,0.0125651,-1.90083
0.761,0.241541,0.238539,0.0125843,-1.90017
0.762,0.240538,0.237544,0.0126037,-1.8995
0.763,0.239535,0.236549,0.0126232,-1.89883
0.764,0.238532,0.235554,0.0126428,-1.89816
0.765,0.237529,0.234559,0.0126627,-1.89747
0.766,0.236526,0.233563,0.0126827,-1.89679
0.767,0.235522,0.232568,0.0127029,-1.8961
0.768,0.234519,0.231573,0.0127233,-1.8954
0.769,0.233516,0.230578,0.0127438,-1.8947
0.77,0.232513,0.229582,0.0127645,-1.89399
0.771,0.231509,0.228587,0.0127855,-1.89328
0.772,0.230506,0.227591,0.0128065,-1.89257
0.773,0.229502,0.226596,0.0128278,-1.89185
0.774,0.228499,0.2256,0.0128493,-1.89112
0.775,0.227495,0.224604,0.012871,-1.89039
0.776,0.226492,0.223609,0.0128928,-1.88965
0.777,0.225488,0.222613,0.0129149,-1.88891
0.778,0.224484,0.221617,0.0129372,-1.88816
0.779,0.223481,0.220622,0.0129596,-1.88741
0.78,0.222477,0.219626,0.0129823,-1.88665
0.781,0.221473,0.21863,0.0130052,-1.88588
0.782,0.220469,0.217634,0.0130283,-1.88511
0.783,0.219465,0.216638,0.0130516,-1.88434
0.784,0.218461,0.215642,0.0130751,-1.88355
0.785,0.217458,0.214646,0.0130988,-1.88277
0.786,0.216453,0.21365,0.0131228,-1.88197
0.787,0.215449,0.212654,0.013147,-1.88117
0.788,0.214445,0.211658,0.0131714,-1.88037
0.789,0.213441,0.210661,0.0131961,-1.87955
0.79,0.212437,0.209665,0.013221,-1.87874
0.791,0.211433,0.208669,0.0132461,-1.87791
0.792,0.210429,0.207673,0.0132715,-1.87708
0.793,0.209424,0.206676,0.0132971,-1.87624
0.794,0.20842,0.20568,0.013323,-1.8754
0.795,0.207416,0.204683,0.0133491,-1.87455
0.796,0.206411,0.203687,0.0133755,-1.87369
0.797,0.205407,0.202691,0.0134022,-1.87282
0.798,0.204403,0.201694,0.0134291,-1.87195
0.799,0.203398,0.200697,0.0134563,-1.87107
0.8,0.202394,0.199701,0.0134837,-1.87019
0.801,0.201389,0.198704,0.0135115,-1.8693
0.802,0.200384,0.197708,0.0135395,-1.8684
0.803,0.19938,0.196711,0.0135678,-1.86749
0.804,0.198375,0.195714,0.0135964,-1.86658
0.805,0.197371,0.194717,0.0136253,-1.86565
0.806,0.196366,0.193721,0.0136545,-1.86472
0.807,0.195361,0.192724,0.013684,-1.86379
0.808,0.194356,0.191727,0.0137138,-1.86284
0.809,0.193352,0.19073,0.0137439,-1.86189
0.81,0.192347,0.189733,0.0137743,-1.86093
0.811,0.191342,0.188736,0.0138051,-1.85996
0.812,0.190337,0.187739,0.0138362,-1.85898
0.813,0.189332,0.186742,0.0138676,-1.858
0.814,0.188327,0.185745,0.0138994,-1.857
0.815,0.187322,0.184748,0.0139315,-1.856
0.816,0.186317,0.183751,0.013964,-1.85499
0.817,0.185312,0.182754,0.0139968,-1.85397
0.818,0.184307,0.181757,0.0140299,-1.85294
0.819,0.183302,0.18076,0.0140635,-1.85191
0.82,0.182297,0.179763,0.0140974,-1.85086
0.821,0.181292,0.178765,0.0141317,-1.84981
0.822,0.180286,0.177768,0.0141664,-1.84874
0.823,0.179281,0.176771,0.0142015,-1.84767
0.824,0.178276,0.175774,0.014237,-1.84658
0.825,0.177271,0.174776,0.0142728,-1.84549
0.826,0.176265,0.173779,0.0143092,-1.84439
0.827,0.17526,0.172781,0.0143459,-1.84327
0.828,0.174255,0.171784,0.014383,-1.84215
0.829,0.173249,0.170787,0.0144206,-1.84102
0.83,0.172244,0.169789,0.0144586,-1.83987
0.831,0.171239,0.168792,0.0144971,-1.83872
0.832,0.170233,0.167794,0.0145361,-1.83755
0.833,0.169228,0.166797,0.0145755,-1.83638
0.834,0.168222,0.165799,0.0146154,-1.83519
0.835,0.167217,0.164802,0.0146557,-1.83399
0.836,0.166211,0.163804,0.0146966,-1.83278
0.837,0.165206,0.162806,0.014738,-1.83156
0.838,0.1642,0.161809,0.0147799,-1.83033
0.839,0.163195,0.160811,0.0148223,-1.82909
0.84,0.162189,0.159813,0.0148652,-1.82783
0.841,0.161183,0.158816,0.0149087,-1.82656
0.842,0.160178,0.157818,0.0149527,-1.82528
0.843,0.159172,0.15682,0.0149973,-1.82399
0.844,0.158166,0.155822,0.0150425,-1.82268
0.845,0.15716,0.154824,0.0150882,-1.82136
0.846,0.156155,0.153827,0.0151346,-1.82003
0.847,0.155149,0.152829,0.0151815,-1.81868
0.848,0.154143,0.151831,0.0152291,-1.81733
0.849,0.153137,0.150833,0.0152773,-1.81595
0.85,0.152132,0.149835,0.0153261,-1.81457
0.851,0.151126,0.148837,0.0153756,-1.81317
0.852,0.15012,0.147839,0.0154258,-1.81175
0.853,0.149114,0.146841,0.0154767,-1.81032
0.854,0.148108,0.145843,0.0155282,-1.80888
0.855,0.147102,0.144845,0.0155805,-1.80742
0.856,0.146096,0.143847,0.0156335,-1.80594
0.857,0.14509,0.142849,0.0156872,-1.80445
0.858,0.144084,0.141851,0.0157417,-1.80295
0.859,0.143078,0.140853,0.015797,-1.80143
0.86,0.142072,0.139855,0.0158531,-1.79989
0.861,0.141066,0.138857,0.0159099,-1.79833
0.862,0.14006,0.137859,0.0159676,-1.79676
0.863,0.139054,0.136861,0.0160262,-1.79517
0.864,0.138048,0.135862,0.0160856,-1.79356
0.865,0.137042,0.134864,0.0161458,-1.79194
0.866,0.136036,0.133866,0.016207,-1.7903
0.867,0.135029,0.132868,0.0162691,-1.78864
0.868,0.134023,0.131869,0.0163322,-1.78696
0.869,0.133017,0.130871,0.0163962,-1.78526
0.87,0.132011,0.129873,0.0164612,-1.78354
0.871,0.131005,0.128875,0.0165272,-1.7818
0.872,0.129998,0.127876,0.0165942,-1.78004
0.873,0.128992,0.126878,0.0166623,-1.77826
0.874,0.127986,0.12588,0.0167315,-1.77646
0.875,0.126979,0.124881,0.0168018,-1.77464
0.876,0.125973,0.123883,0.0168732,-1.7728
0.877,0.124967,0.122884,0.0169458,-1.77094
0.878,0.123961,0.121886,0.0170196,-1.76905
0.879,0.122954,0.120888,0.0170946,-1.76714
0.88,0.121948,0.119889,0.0171708,-1.76521
0.881,0.120941,0.118891,0.0172484,-1.76325
0.882,0.119935,0.117892,0.0173272,-1.76127
0.883,0.118929,0.116894,0.0174074,-1.75927
0.884,0.117922,0.115895,0.017489,-1.75724
0.885,0.116916,0.114897,0.017572,-1.75518
0.886,0.115909,0.113898,0.0176565,-1.7531
0.887,0.114903,0.1129,0.0177424,-1.75099
0.888,0.113896,0.111901,0.0178299,-1.74885
0.889,0.11289,0.110903,0.017919,-1.74669
0.89,0.111883,0.109904,0.0180097,-1.74449
0.891,0.110877,0.108905,0.018102,-1.74227
0.892,0.10987,0.107907,0.0181961,-1.74002
0.893,0.108864,0.106908,0.0182919,-1.73774
0.894,0.107857,0.10591,0.0183895,-1.73543
0.895,0.106851,0.104911,0.018489,-1.73309
0.896,0.105844,0.103912,0.0185905,-1.73071
0.897,0.104837,0.102914,0.0186938,-1.7283
0.898,0.103831,0.101915,0.0187992,-1.72586
0.899,0.102824,0.100916,0.0189067,-1.72338
0.9,0.101818,0.0999175,0.0190164,-1.72087
0.901,0.100811,0.0989187,0.0191283,-1.71832
0.902,0.0998042,0.09792,0.0192424,-1.71574
0.903,0.0987975,0.0969212,0.0193589,-1.71312
0.904,0.0977908,0.0959225,0.0194779,-1.71046
0.905,0.0967841,0.0949237,0.0195993,-1.70776
0.906,0.0957774,0.0939249,0.0197233,-1.70502
0.907,0.0947707,0.0929261,0.01985,-1.70224
0.908,0.093764,0.0919273,0.0199795,-1.69942
0.909,0.0927572,0.0909285,0.0201118,-1.69655
0.91,0.0917505,0.0899296,0.020247,-1.69364
0.911,0.0907437,0.0889308,0.0203853,-1.69068
0.912,0.0897369,0.087932,0.0205267,-1.68768
0.913,0.0887301,0.0869331,0.0206714,-1.68463
0.914,0.0877233,0.0859342,0.0208194,-1.68153
0.915,0.0867165,0.0849353,0.0209709,-1.67838
0.916,0.0857097,0.0839364,0.0211261,-1.67518
0.917,0.0847028,0.0829375,0.0212849,-1.67193
0.918,0.083696,0.0819386,0.0214477,-1.66862
0.919,0.0826891,0.0809397,0.0216145,-1.66526
0.92,0.0816823,0.0799407,0.0217854,-1.66183
0.921,0.0806754,0.0789418,0.0219607,-1.65835
0.922,0.0796685,0.0779428,0.0221404,-1.65481
0.923,0.0786616,0.0769439,0.0223249,-1.65121
0.924,0.0776547,0.0759449,0.0225142,-1.64754
0.925,0.0766478,0.0749459,0.0227085,-1.64381
0.926,0.0756409,0.0739469,0.0229081,-1.64001
0.927,0.0746339,0.0729479,0.0231132,-1.63614
0.928,0.073627,0.0719489,0.0233239,-1.6322
0.929,0.07262,0.0709498,0.0235406,-1.62818
0.93,0.0716131,0.0699508,0.0237635,-1.62409
0.931,0.0706061,0.0689518,0.0239929,-1.61992
0.932,0.0695991,0.0679527,0.024229,-1.61567
0.933,0.0685921,0.0669536,0.0244721,-1.61133
0.934,0.0675851,0.0659546,0.0247226,-1.60691
0.935,0.0665781,0.0649555,0.0249809,-1.60239
0.936,0.0655711,0.0639564,0.0252472,-1.59779
0.937,0.0645641,0.0629573,0.0255219,-1.59309
0.938,0.0635571,0.0619582,0.0258055,-1.58829
0.939,0.06255,0.0609591,0.0260985,-1.58339
0.94,0.061543,0.05996,0.0264012,-1.57838
0.941,0.0605359,0.0589608,0.0267141,-1.57326
0.942,0.0595288,0.0579617,0.0270378,-1.56803
0.943,0.0585218,0.0569625,0.0273729,-1.56268
0.944,0.0575147,0.0559634,0.02772,-1.55721
0.945,0.0565076,0.0549642,0.0280797,-1.55161
0.946,0.0555005,0.053965,0.0284527,-1.54588
0.947,0.0544934,0.0529659,0.0288398,-1.54001
0.948,0.0534863,0.0519667,0.0292418,-1.534
0.949,0.0524792,0.0509675,0.0296596,-1.52784
0.95,0.051472,0.0499683,0.030094,-1.52152
0.951,0.0504649,0.0489691,0.0305462,-1.51504
0.952,0.0494577,0.0479699,0.0310173,-1.5084
0.953,0.0484506,0.0469706,0.0315084,-1.50157
0.954,0.0474434,0.0459714,0.0320208,-1.49457
0.955,0.0464363,0.0449722,0.032556,-1.48737
0.956,0.0454291,0.0439729,0.0331156,-1.47997
0.957,0.0444219,0.0429737,0.0337012,-1.47236
0.958,0.0434147,0.0419744,0.0343146,-1.46452
0.959,0.0424075,0.0409751,0.034958,-1.45645
0.96,0.0414003,0.0399759,0.0356336,-1.44814
0.961,0.0403931,0.0389766,0.0363438,-1.43957
0.962,0.0393859,0.0379773,0.0370914,-1.43073
0.963,0.0383787,0.036978,0.0378794,-1.4216
0.964,0.0373715,0.0359787,0.0387112,-1.41216
0.965,0.0363642,0.0349794,0.0395905,-1.40241
0.966,0.035357,0.0339801,0.0405215,-1.39231
0.967,0.0343497,0.0329808,0.041509,-1.38186
0.968,0.0333425,0.0319814,0.0425582,-1.37102
0.969,0.0323352,0.0309821,0.0436751,-1.35977
0.97,0.031328,0.0299828,0.0448664,-1.34808
0.971,0.0303207,0.0289834,0.0461399,-1.33592
0.972,0.0293134,0.0279841,0.0475044,-1.32327
0.973,0.0283061,0.0269847,0.0489699,-1.31007
0.974,0.0272989,0.0259853,0.0505482,-1.29629
0.975,0.0262916,0.024986,0.0522528,-1.28189
0.976,0.0252843,0.0239866,0.0540994,-1.26681
0.977,0.0242769,0.0229872,0.0561065,-1.25099
0.978,0.0232696,0.0219878,0.0582962,-1.23436
0.979,0.0222623,0.0209884,0.0606944,-1.21685
0.98,0.021255,0.019989,0.0633324,-1.19837
0.981,0.0202477,0.0189896,0.0662481,-1.17883
0.982,0.0192403,0.0179902,0.0694878,-1.15809
0.983,0.018233,0.0169908,0.0731086,-1.13603
0.984,0.0172256,0.0159914,0.077182,-1.11248
0.985,0.0162183,0.014992,0.0817985,-1.08725
0.986,0.0152109,0.0139925,0.0870746,-1.06011
0.987,0.0142036,0.0129931,0.0931624,-1.03076
0.988,0.0131962,0.0119937,0.100265,-0.998852
0.989,0.0121888,0.0109942,0.108659,-0.963936
0.99,0.0111815,0.00999477,0.118731,-0.925436
0.991,0.0101741,0.00899532,0.131042,-0.88259
0.992,0.00916669,0.00799586,0.14643,-0.834369
0.993,0.0081593,0.00699639,0.166216,-0.779328
0.994,0.0071519,0.00599692,0.192596,-0.715353
0.995,0.0061445,0.00499745,0.229529,-0.639163
0.996,0.0051371,0.00399797,0.284928,-0.545266
0.997,0.00412969,0.00299848,0.377259,-0.42336
0.998,0.00312227,0.00199899,0.561922,-0.250324
0.999,0.00211485,0.000999498,1.11591,0.0476296
1.001,0.00110742,0,inf,inf
