x,computed,exact,rel_error,log10(error)
0.452,5.49951e-07,0.537131,0.999999,-4.4466e-07
0.453,5.44479e-07,0.53624,0.999999,-4.40967e-07
0.454,5.39061e-07,0.535347,0.999999,-4.37307e-07
0.455,5.33697e-07,0.534453,0.999999,-4.3368e-07
0.456,5.28387e-07,0.533559,0.999999,-4.30085e-07
0.457,5.23129e-07,0.532663,0.999999,-4.26522e-07
0.458,5.17924e-07,0.531766,0.999999,-4.2299e-07
0.459,5.12771e-07,0.530868,0.999999,-4.1949e-07
0.46,5.07669e-07,0.529969,0.999999,-4.1602e-07
0.461,5.02617e-07,0.529069,0.999999,-4.12581e-07
0.462,4.97616e-07,0.528168,0.999999,-4.09173e-07
0.463,4.92665e-07,0.527266,0.999999,-4.05794e-07
0.464,4.87763e-07,0.526363,0.999999,-4.02446e-07
0.465,4.82909e-07,0.52546,0.999999,-3.99127e-07
0.466,4.78104e-07,0.524555,0.999999,-3.95837e-07
0.467,4.73347e-07,0.523649,0.999999,-3.92576e-07
0.468,4.68637e-07,0.522742,0.999999,-3.89344e-07
0.469,4.63974e-07,0.521835,0.999999,-3.86141e-07
0.47,4.59358e-07,0.520926,0.999999,-3.82965e-07
0.471,4.54787e-07,0.520017,0.999999,-3.79818e-07
0.472,4.50262e-07,0.519106,0.999999,-3.76698e-07
0.473,4.45781e-07,0.518195,0.999999,-3.73605e-07
0.474,4.41346e-07,0.517283,0.999999,-3.7054e-07
0.475,4.36954e-07,0.51637,0.999999,-3.67502e-07
0.476,4.32607e-07,0.515456,0.999999,-3.6449e-07
0.477,4.28302e-07,0.514541,0.999999,-3.61505e-07
0.478,4.2404e-07,0.513626,0.999999,-3.58546e-07
0.479,4.19821e-07,0.512709,0.999999,-3.55613e-07
0.48,4.15644e-07,0.511792,0.999999,-3.52706e-07
0.481,4.11508e-07,0.510874,0.999999,-3.49824e-07
0.482,4.07414e-07,0.509955,0.999999,-3.46967e-07
0.483,4.0336e-07,0.509035,0.999999,-3.44135e-07
0.484,3.99346e-07,0.508115,0.999999,-3.41328e-07
0.485,3.95373e-07,0.507194,0.999999,-3.38546e-07
0.486,3.91439e-07,0.506272,0.999999,-3.35788e-07
0.487,3.87544e-07,0.505349,0.999999,-3.33054e-07
0.488,3.83688e-07,0.504425,0.999999,-3.30343e-07
0.489,3.7987e-07,0.503501,0.999999,-3.27657e-07
0.49,3.7609e-07,0.502576,0.999999,-3.24994e-07
0.491,3.72348e-07,0.50165,0.999999,-3.22354e-07
0.492,3.68643e-07,0.500723,0.999999,-3.19737e-07
0.493,3.64975e-07,0.499796,0.999999,-3.17143e-07
0.494,3.61343e-07,0.498868,0.999999,-3.14571e-07
0.495,3.57748e-07,0.497939,0.999999,-3.12022e-07
0.496,3.54188e-07,0.49701,0.999999,-3.09495e-07
0.497,3.50664e-07,0.496079,0.999999,-3.0699e-07
0.498,3.47175e-07,0.495149,0.999999,-3.04507e-07
0.499,3.4372e-07,0.494217,0.999999,-3.02045e-07
0.5,3.403e-07,0.493285,0.999999,-2.99605e-07
0.501,3.36914e-07,0.492352,0.999999,-2.97186e-07
0.502,3.33562e-07,0.491418,0.999999,-2.94788e-07
0.503,3.30243e-07,0.490484,0.999999,-2.92411e-07
0.504,3.26957e-07,0.489549,0.999999,-2.90054e-07
0.505,3.23704e-07,0.488614,0.999999,-2.87718e-07
0.506,3.20483e-07,0.487677,0.999999,-2.85402e-07
0.507,3.17294e-07,0.486741,0.999999,-2.83106e-07
0.508,3.14137e-07,0.485803,0.999999,-2.8083e-07
0.509,3.11011e-07,0.484865,0.999999,-2.78573e-07
0.51,3.07917e-07,0.483926,0.999999,-2.76336e-07
0.511,3.04853e-07,0.482987,0.999999,-2.74119e-07
0.512,3.01819e-07,0.482047,0.999999,-2.71921e-07
0.513,2.98816e-07,0.481107,0.999999,-2.69741e-07
0.514,2.95843e-07,0.480166,0.999999,-2.67581e-07
0.515,2.92899e-07,0.479224,0.999999,-2.65439e-07
0.516,2.89985e-07,0.478282,0.999999,-2.63315e-07
0.517,2.87099e-07,0.477339,0.999999,-2.6121e-07
0.518,2.84243e-07,0.476396,0.999999,-2.59123e-07
0.519,2.81415e-07,0.475452,0.999999,-2.57054e-07
0.52,2.78614e-07,0.474507,0.999999,-2.55003e-07
0.521,2.75842e-07,0.473562,0.999999,-2.5297e-07
0.522,2.73097e-07,0.472616,0.999999,-2.50954e-07
0.523,2.7038e-07,0.47167,0.999999,-2.48955e-07
0.524,2.6769e-07,0.470724,0.999999,-2.46973e-07
0.525,2.65026e-07,0.469776,0.999999,-2.45009e-07
0.526,2.62389e-07,0.468829,0.999999,-2.43062e-07
0.527,2.59778e-07,0.46788,0.999999,-2.41131e-07
0.528,2.57194e-07,0.466932,0.999999,-2.39217e-07
0.529,2.54634e-07,0.465982,0.999999,-2.37319e-07
0.53,2.52101e-07,0.465032,0.999999,-2.35437e-07
0.531,2.49592e-07,0.464082,0.999999,-2.33572e-07
0.532,2.47109e-07,0.463131,0.999999,-2.31723e-07
0.533,2.4465e-07,0.46218,0.999999,-2.29889e-07
0.534,2.42216e-07,0.461228,0.999999,-2.28071e-07
0.535,2.39806e-07,0.460276,0.999999,-2.26269e-07
0.536,2.3742e-07,0.459323,0.999999,-2.24482e-07
0.537,2.35057e-07,0.45837,0.999999,-2.22711e-07
0.538,2.32718e-07,0.457417,0.999999,-2.20955e-07
0.539,2.30403e-07,0.456462,0.999999,-2.19213e-07
0.54,2.2811e-07,0.455508,0.999999,-2.17487e-07
0.541,2.2584e-07,0.454553,1,-2.15775e-07
0.542,2.23593e-07,0.453597,1,-2.14078e-07
0.543,2.21369e-07,0.452642,1,-2.12396e-07
0.544,2.19166e-07,0.451685,1,-2.10728e-07
0.545,2.16985e-07,0.450728,1,-2.09074e-07
0.546,2.14826e-07,0.449771,1,-2.07434e-07
0.547,2.12689e-07,0.448814,1,-2.05808e-07
0.548,2.10572e-07,0.447856,1,-2.04196e-07
0.549,2.08477e-07,0.446897,1,-2.02598e-07
0.55,2.06403e-07,0.445938,1,-2.01013e-07
0.551,2.04349e-07,0.444979,1,-1.99442e-07
0.552,2.02316e-07,0.444019,1,-1.97885e-07
0.553,2.00303e-07,0.443059,1,-1.9634e-07
0.554,1.98309e-07,0.442099,1,-1.94809e-07
0.555,1.96336e-07,0.441138,1,-1.93291e-07
0.556,1.94383e-07,0.440176,1,-1.91785e-07
0.557,1.92449e-07,0.439215,1,-1.90293e-07
0.558,1.90534e-07,0.438253,1,-1.88813e-07
0.559,1.88638e-07,0.43729,1,-1.87345e-07
0.56,1.86761e-07,0.436328,1,-1.85891e-07
0.561,1.84903e-07,0.435364,1,-1.84448e-07
0.562,1.83063e-07,0.434401,1,-1.83018e-07
0.563,1.81241e-07,0.433437,1,-1.816e-07
0.564,1.79438e-07,0.432473,1,-1.80194e-07
0.565,1.77652e-07,0.431508,1,-1.788e-07
0.566,1.75885e-07,0.430543,1,-1.77417e-07
0.567,1.74135e-07,0.429578,1,-1.76047e-07
0.568,1.72402e-07,0.428612,1,-1.74688e-07
0.569,1.70687e-07,0.427646,1,-1.7334e-07
0.57,1.68988e-07,0.42668,1,-1.72004e-07
0.571,1.67307e-07,0.425713,1,-1.70679e-07
0.572,1.65642e-07,0.424746,1,-1.69366e-07
0.573,1.63994e-07,0.423779,1,-1.68063e-07
0.574,1.62362e-07,0.422811,1,-1.66772e-07
0.575,1.60747e-07,0.421843,1,-1.65491e-07
0.576,1.59147e-07,0.420875,1,-1.64221e-07
0.577,1.57564e-07,0.419906,1,-1.62962e-07
0.578,1.55996e-07,0.418938,1,-1.61714e-07
0.579,1.54444e-07,0.417968,1,-1.60476e-07
0.58,1.52907e-07,0.416999,1,-1.59249e-07
0.581,1.51385e-07,0.416029,1,-1.58032e-07
0.582,1.49879e-07,0.415059,1,-1.56825e-07
0.583,1.48388e-07,0.414088,1,-1.55629e-07
0.584,1.46911e-07,0.413118,1,-1.54442e-07
0.585,1.45449e-07,0.412147,1,-1.53266e-07
0.586,1.44002e-07,0.411175,1,-1.52099e-07
0.587,1.42569e-07,0.410204,1,-1.50942e-07
0.588,1.41151e-07,0.409232,1,-1.49795e-07
0.589,1.39746e-07,0.40826,1,-1.48658e-07
0.59,1.38356e-07,0.407287,1,-1.4753e-07
0.591,1.36979e-07,0.406315,1,-1.46412e-07
0.592,1.35616e-07,0.405342,1,-1.45303e-07
0.593,1.34267e-07,0.404368,1,-1.44203e-07
0.594,1.32931e-07,0.403395,1,-1.43113e-07
0.595,1.31608e-07,0.402421,1,-1.42032e-07
0.596,1.30299e-07,0.401447,1,-1.4096e-07
0.597,1.29002e-07,0.400473,1,-1.39897e-07
0.598,1.27719e-07,0.399498,1,-1.38843e-07
0.599,1.26448e-07,0.398524,1,-1.37798e-07
0.6,1.2519e-07,0.397548,1,-1.36761e-07
0.601,1.23944e-07,0.396573,1,-1.35733e-07
0.602,1.22711e-07,0.395598,1,-1.34714e-07
0.603,1.2149e-07,0.394622,1,-1.33703e-07
0.604,1.20281e-07,0.393646,1,-1.32701e-07
0.605,1.19084e-07,0.39267,1,-1.31707e-07
0.606,1.17899e-07,0.391693,1,-1.30722e-07
0.607,1.16726e-07,0.390716,1,-1.29745e-07
0.608,1.15564e-07,0.389739,1,-1.28776e-07
0.609,1.14415e-07,0.388762,1,-1.27815e-07
0.61,1.13276e-07,0.387785,1,-1.26862e-07
0.611,1.12149e-07,0.386807,1,-1.25917e-07
0.612,1.11033e-07,0.385829,1,-1.2498e-07
0.613,1.09928e-07,0.384851,1,-1.24051e-07
0.614,1.08835e-07,0.383873,1,-1.2313e-07
0.615,1.07752e-07,0.382894,1,-1.22216e-07
0.616,1.06679e-07,0.381916,1,-1.2131e-07
0.617,1.05618e-07,0.380937,1,-1.20412e-07
0.618,1.04567e-07,0.379958,1,-1.19521e-07
0.619,1.03527e-07,0.378978,1,-1.18638e-07
0.62,1.02497e-07,0.377999,1,-1.17761e-07
0.621,1.01477e-07,0.377019,1,-1.16893e-07
0.622,1.00467e-07,0.376039,1,-1.16031e-07
0.623,9.94673e-08,0.375059,1,-1.15177e-07
0.624,9.84776e-08,0.374078,1,-1.1433e-07
0.625,9.74977e-08,0.373098,1,-1.1349e-07
0.626,9.65276e-08,0.372117,1,-1.12656e-07
0.627,9.55671e-08,0.371136,1,-1.1183e-07
0.628,9.46162e-08,0.370155,1,-1.11011e-07
0.629,9.36748e-08,0.369174,1,-1.10199e-07
0.63,9.27427e-08,0.368192,1,-1.09393e-07
0.631,9.18199e-08,0.367211,1,-1.08594e-07
0.632,9.09063e-08,0.366229,1,-1.07802e-07
0.633,9.00017e-08,0.365247,1,-1.07016e-07
0.634,8.91062e-08,0.364264,1,-1.06237e-07
0.635,8.82196e-08,0.363282,1,-1.05464e-07
0.636,8.73418e-08,0.3623,1,-1.04698e-07
0.637,8.64727e-08,0.361317,1,-1.03938e-07
0.638,8.56123e-08,0.360334,1,-1.03185e-07
0.639,8.47604e-08,0.359351,1,-1.02437e-07
0.64,8.3917e-08,0.358367,1,-1.01696e-07
0.641,8.30821e-08,0.357384,1,-1.00962e-07
0.642,8.22554e-08,0.3564,1,-1.00233e-07
0.643,8.14369e-08,0.355417,1,-9.95103e-08
0.644,8.06266e-08,0.354433,1,-9.87936e-08
0.645,7.98244e-08,0.353449,1,-9.80829e-08
0.646,7.90301e-08,0.352465,1,-9.73781e-08
0.647,7.82437e-08,0.35148,1,-9.66792e-08
0.648,7.74652e-08,0.350496,1,-9.59861e-08
0.649,7.66944e-08,0.349511,1,-9.52988e-08
0.65,7.59313e-08,0.348526,1,-9.46171e-08
0.651,7.51758e-08,0.347541,1,-9.39412e-08
0.652,7.44277e-08,0.346556,1,-9.32708e-08
0.653,7.36872e-08,0.345571,1,-9.26061e-08
0.654,7.2954e-08,0.344585,1,-9.19468e-08
0.655,7.22281e-08,0.3436,1,-9.1293e-08
0.656,7.15094e-08,0.342614,1,-9.06447e-08
0.657,7.07979e-08,0.341628,1,-9.00018e-08
0.658,7.00934e-08,0.340642,1,-8.93641e-08
0.659,6.9396e-08,0.339656,1,-8.87318e-08
0.66,6.87055e-08,0.33867,1,-8.81048e-08
0.661,6.80218e-08,0.337683,1,-8.74829e-08
0.662,6.7345e-08,0.336697,1,-8.68662e-08
0.663,6.66749e-08,0.33571,1,-8.62547e-08
0.664,6.60115e-08,0.334723,1,-8.56482e-08
0.665,6.53547e-08,0.333736,1,-8.50467e-08
0.666,6.47044e-08,0.332749,1,-8.44503e-08
0.667,6.40606e-08,0.331762,1,-8.38588e-08
0.668,6.34231e-08,0.330775,1,-8.32722e-08
0.669,6.27921e-08,0.329787,1,-8.26905e-08
0.67,6.21673e-08,0.3288,1,-8.21136e-08
0.671,6.15487e-08,0.327812,1,-8.15415e-08
0.672,6.09363e-08,0.326824,1,-8.09742e-08
0.673,6.033e-08,0.325836,1,-8.04115e-08
0.674,5.97297e-08,0.324848,1,-7.98536e-08
0.675,5.91353e-08,0.32386,1,-7.93002e-08
0.676,5.85469e-08,0.322871,1,-7.87515e-08
0.677,5.79644e-08,0.321883,1,-7.82073e-08
0.678,5.73876e-08,0.320895,1,-7.76677e-08
0.679,5.68166e-08,0.319906,1,-7.71325e-08
0.68,5.62513e-08,0.318917,1,-7.66018e-08
0.681,5.56916e-08,0.317928,1,-7.60755e-08
0.682,5.51374e-08,0.316939,1,-7.55535e-08
0.683,5.45888e-08,0.31595,1,-7.50359e-08
0.684,5.40456e-08,0.314961,1,-7.45226e-08
0.685,5.35079e-08,0.313972,1,-7.40136e-08
0.686,5.29755e-08,0.312982,1,-7.35088e-08
0.687,5.24483e-08,0.311993,1,-7.30082e-08
0.688,5.19265e-08,0.311003,1,-7.25118e-08
0.689,5.14098e-08,0.310013,1,-7.20195e-08
0.69,5.08983e-08,0.309024,1,-7.15312e-08
0.691,5.03918e-08,0.308034,1,-7.10471e-08
0.692,4.98904e-08,0.307044,1,-7.0567e-08
0.693,4.9394e-08,0.306053,1,-7.00908e-08
0.694,4.89025e-08,0.305063,1,-6.96187e-08
0.695,4.84159e-08,0.304073,1,-6.91504e-08
0.696,4.79342e-08,0.303083,1,-6.86861e-08
0.697,4.74572e-08,0.302092,1,-6.82256e-08
0.698,4.6985e-08,0.301101,1,-6.7769e-08
0.699,4.65175e-08,0.300111,1,-6.73162e-08
0.7,4.60547e-08,0.29912,1,-6.68671e-08
0.701,4.55964e-08,0.298129,1,-6.64218e-08
0.702,4.51427e-08,0.297138,1,-6.59802e-08
0.703,4.46935e-08,0.296147,1,-6.55423e-08
0.704,4.42488e-08,0.295156,1,-6.51081e-08
0.705,4.38085e-08,0.294165,1,-6.46774e-08
0.706,4.33726e-08,0.293173,1,-6.42504e-08
0.707,4.29411e-08,0.292182,1,-6.38269e-08
0.708,4.25138e-08,0.29119,1,-6.3407e-08
0.709,4.20908e-08,0.290199,1,-6.29906e-08
0.71,4.1672e-08,0.289207,1,-6.25777e-08
0.711,4.12573e-08,0.288215,1,-6.21682e-08
0.712,4.08468e-08,0.287224,1,-6.17622e-08
0.713,4.04404e-08,0.286232,1,-6.13595e-08
0.714,4.0038e-08,0.28524,1,-6.09602e-08
0.715,3.96396e-08,0.284248,1,-6.05643e-08
0.716,3.92452e-08,0.283255,1,-6.01717e-08
0.717,3.88547e-08,0.282263,1,-5.97824e-08
0.718,3.84681e-08,0.281271,1,-5.93964e-08
0.719,3.80853e-08,0.280279,1,-5.90136e-08
0.72,3.77064e-08,0.279286,1,-5.8634e-08
0.721,3.73312e-08,0.278294,1,-5.82576e-08
0.722,3.69597e-08,0.277301,1,-5.78844e-08
0.723,3.6592e-08,0.276308,1,-5.75143e-08
0.724,3.62279e-08,0.275316,1,-5.71474e-08
0.725,3.58674e-08,0.274323,1,-5.67835e-08
0.726,3.55105e-08,0.27333,1,-5.64227e-08
0.727,3.51572e-08,0.272337,1,-5.6065e-08
0.728,3.48074e-08,0.271344,1,-5.57103e-08
0.729,3.4461e-08,0.270351,1,-5.53586e-08
0.73,3.41181e-08,0.269358,1,-5.50098e-08
0.731,3.37786e-08,0.268364,1,-5.4664e-08
0.732,3.34425e-08,0.267371,1,-5.43212e-08
0.733,3.31098e-08,0.266378,1,-5.39812e-08
0.734,3.27803e-08,0.265384,1,-5.36442e-08
0.735,3.24542e-08,0.264391,1,-5.331e-08
0.736,3.21312e-08,0.263397,1,-5.29786e-08
0.737,3.18115e-08,0.262404,1,-5.26501e-08
0.738,3.1495e-08,0.26141,1,-5.23244e-08
0.739,3.11816e-08,0.260416,1,-5.20014e-08
0.74,3.08714e-08,0.259422,1,-5.16812e-08
0.741,3.05642e-08,0.258428,1,-5.13638e-08
0.742,3.02601e-08,0.257435,1,-5.1049e-08
0.743,2.9959e-08,0.256441,1,-5.0737e-08
0.744,2.96609e-08,0.255446,1,-5.04276e-08
0.745,2.93657e-08,0.254452,1,-5.01209e-08
0.746,2.90735e-08,0.253458,1,-4.98168e-08
0.747,2.87843e-08,0.252464,1,-4.95154e-08
0.748,2.84979e-08,0.25147,1,-4.92165e-08
0.749,2.82143e-08,0.250475,1,-4.89202e-08
0.75,2.79336e-08,0.249481,1,-4.86265e-08
0.751,2.76556e-08,0.248487,1,-4.83353e-08
0.752,2.73804e-08,0.247492,1,-4.80467e-08
0.753,2.7108e-08,0.246497,1,-4.77606e-08
0.754,2.68383e-08,0.245503,1,-4.74769e-08
0.755,2.65712e-08,0.244508,1,-4.71957e-08
0.756,2.63068e-08,0.243513,1,-4.6917e-08
0.757,2.60451e-08,0.242519,1,-4.66407e-08
0.758,2.57859e-08,0.241524,1,-4.63668e-08
0.759,2.55294e-08,0.240529,1,-4.60953e-08
0.76,2.52753e-08,0.239534,1,-4.58262e-08
0.761,2.50238e-08,0.238539,1,-4.55595e-08
0.762,2.47748e-08,0.237544,1,-4.52951e-08
0.763,2.45283e-08,0.236549,1,-4.5033e-08
0.764,2.42843e-08,0.235554,1,-4.47733e-08
0.765,2.40426e-08,0.234559,1,-4.45159e-08
0.766,2.38034e-08,0.233563,1,-4.42607e-08
0.767,2.35666e-08,0.232568,1,-4.40079e-08
0.768,2.33321e-08,0.231573,1,-4.37572e-08
0.769,2.30999e-08,0.230578,1,-4.35089e-08
0.77,2.28701e-08,0.229582,1,-4.32627e-08
0.771,2.26425e-08,0.228587,1,-4.30188e-08
0.772,2.24172e-08,0.227591,1,-4.2777e-08
0.773,2.21942e-08,0.226596,1,-4.25374e-08
0.774,2.19733e-08,0.2256,1,-4.23e-08
0.775,2.17547e-08,0.224604,1,-4.20648e-08
0.776,2.15382e-08,0.223609,1,-4.18317e-08
0.777,2.13239e-08,0.222613,1,-4.16007e-08
0.778,2.11117e-08,0.221617,1,-4.13718e-08
0.779,2.09017e-08,0.220622,1,-4.1145e-08
0.78,2.06937e-08,0.219626,1,-4.09203e-08
0.781,2.04878e-08,0.21863,1,-4.06977e-08
0.782,2.02839e-08,0.217634,1,-4.04771e-08
0.783,2.00821e-08,0.216638,1,-4.02586e-08
0.784,1.98823e-08,0.215642,1,-4.00421e-08
0.785,1.96844e-08,0.214646,1,-3.98277e-08
0.786,1.94886e-08,0.21365,1,-3.96152e-08
0.787,1.92947e-08,0.212654,1,-3.94048e-08
0.788,1.91027e-08,0.211658,1,-3.91963e-08
0.789,1.89126e-08,0.210661,1,-3.89898e-08
0.79,1.87244e-08,0.209665,1,-3.87853e-08
0.791,1.85381e-08,0.208669,1,-3.85827e-08
0.792,1.83537e-08,0.207673,1,-3.8382e-08
0.793,1.8171e-08,0.206676,1,-3.81833e-08
0.794,1.79902e-08,0.20568,1,-3.79865e-08
0.795,1.78112e-08,0.204683,1,-3.77916e-08
0.796,1.7634e-08,0.203687,1,-3.75986e-08
0.797,1.74585e-08,0.202691,1,-3.74075e-08
0.798,1.72848e-08,0.201694,1,-3.72183e-08
0.799,1.71128e-08,0.200697,1,-3.70309e-08
0.8,1.69426e-08,0.199701,1,-3.68454e-08
0.801,1.6774e-08,0.198704,1,-3.66618e-08
0.802,1.66071e-08,0.197708,1,-3.64799e-08
0.803,1.64418e-08,0.196711,1,-3.63e-08
0.804,1.62782e-08,0.195714,1,-3.61218e-08
0.805,1.61163e-08,0.194717,1,-3.59454e-08
0.806,1.59559e-08,0.193721,1,-3.57709e-08
0.807,1.57971e-08,0.192724,1,-3.55981e-08
0.808,1.564e-08,0.191727,1,-3.54272e-08
0.809,1.54843e-08,0.19073,1,-3.5258e-08
0.81,1.53303e-08,0.189733,1,-3.50906e-08
0.811,1.51777e-08,0.188736,1,-3.49249e-08
0.812,1.50267e-08,0.187739,1,-3.4761e-08
0.813,1.48772e-08,0.186742,1,-3.45989e-08
0.814,1.47292e-08,0.185745,1,-3.44385e-08
0.815,1.45826e-08,0.184748,1,-3.42798e-08
0.816,1.44375e-08,0.183751,1,-3.41229e-08
0.817,1.42938e-08,0.182754,1,-3.39677e-08
0.818,1.41516e-08,0.181757,1,-3.38142e-08
0.819,1.40108e-08,0.18076,1,-3.36624e-08
0.82,1.38714e-08,0.179763,1,-3.35124e-08
0.821,1.37334e-08,0.178765,1,-3.3364e-08
0.822,1.35967e-08,0.177768,1,-3.32173e-08
0.823,1.34614e-08,0.176771,1,-3.30723e-08
0.824,1.33275e-08,0.175774,1,-3.29291e-08
0.825,1.31949e-08,0.174776,1,-3.27874e-08
0.826,1.30636e-08,0.173779,1,-3.26475e-08
0.827,1.29336e-08,0.172781,1,-3.25092e-08
0.828,1.28049e-08,0.171784,1,-3.23726e-08
0.829,1.26775e-08,0.170787,1,-3.22377e-08
0.83,1.25514e-08,0.169789,1,-3.21044e-08
0.831,1.24265e-08,0.168792,1,-3.19728e-08
0.832,1.23028e-08,0.167794,1,-3.18429e-08
0.833,1.21804e-08,0.166797,1,-3.17146e-08
0.834,1.20592e-08,0.165799,1,-3.15879e-08
0.835,1.19392e-08,0.164802,1,-3.14629e-08
0.836,1.18204e-08,0.163804,1,-3.13396e-08
0.837,1.17028e-08,0.162806,1,-3.12179e-08
0.838,1.15864e-08,0.161809,1,-3.10978e-08
0.839,1.14711e-08,0.160811,1,-3.09794e-08
0.84,1.13569e-08,0.159813,1,-3.08626e-08
0.841,1.12439e-08,0.158816,1,-3.07475e-08
0.842,1.11321e-08,0.157818,1,-3.0634e-08
0.843,1.10213e-08,0.15682,1,-3.05222e-08
0.844,1.09116e-08,0.155822,1,-3.04119e-08
0.845,1.08031e-08,0.154824,1,-3.03034e-08
0.846,1.06956e-08,0.153827,1,-3.01965e-08
0.847,1.05891e-08,0.152829,1,-3.00912e-08
0.848,1.04838e-08,0.151831,1,-2.99876e-08
0.849,1.03795e-08,0.150833,1,-2.98856e-08
0.85,1.02762e-08,0.149835,1,-2.97853e-08
0.851,1.01739e-08,0.148837,1,-2.96867e-08
0.852,1.00727e-08,0.147839,1,-2.95897e-08
0.853,9.97247e-09,0.146841,1,-2.94944e-08
0.854,9.87325e-09,0.145843,1,-2.94007e-08
0.855,9.77501e-09,0.144845,1,-2.93087e-08
0.856,9.67774e-09,0.143847,1,-2.92184e-08
0.857,9.58145e-09,0.142849,1,-2.91298e-08
0.858,9.48611e-09,0.141851,1,-2.90429e-08
0.859,9.39172e-09,0.140853,1,-2.89577e-08
0.86,9.29827e-09,0.139855,1,-2.88741e-08
0.861,9.20575e-09,0.138857,1,-2.87923e-08
0.862,9.11416e-09,0.137859,1,-2.87122e-08
0.863,9.02347e-09,0.136861,1,-2.86338e-08
0.864,8.93368e-09,0.135862,1,-2.85572e-08
0.865,8.84479e-09,0.134864,1,-2.84823e-08
0.866,8.75678e-09,0.133866,1,-2.84092e-08
0.867,8.66965e-09,0.132868,1,-2.83378e-08
0.868,8.58339e-09,0.131869,1,-2.82682e-08
0.869,8.49798e-09,0.130871,1,-2.82005e-08
0.87,8.41343e-09,0.129873,1,-2.81345e-08
0.871,8.32971e-09,0.128875,1,-2.80703e-08
0.872,8.24683e-09,0.127876,1,-2.80079e-08
0.873,8.16477e-09,0.126878,1,-2.79474e-08
0.874,8.08353e-09,0.12588,1,-2.78888e-08
0.875,8.0031e-09,0.124881,1,-2.78321e-08
0.876,7.92347e-09,0.123883,1,-2.77772e-08
0.877,7.84463e-09,0.122884,1,-2.77242e-08
0.878,7.76657e-09,0.121886,1,-2.76732e-08
0.879,7.68929e-09,0.120888,1,-2.76241e-08
0.88,7.61278e-09,0.119889,1,-2.7577e-08
0.881,7.53703e-09,0.118891,1,-2.75319e-08
0.882,7.46204e-09,0.117892,1,-2.74888e-08
0.883,7.38779e-09,0.116894,1,-2.74478e-08
0.884,7.31428e-09,0.115895,1,-2.74088e-08
0.885,7.2415e-09,0.114897,1,-2.73719e-08
0.886,7.16945e-09,0.113898,1,-2.73371e-08
0.887,7.09811e-09,0.1129,1,-2.73045e-08
0.888,7.02748e-09,0.111901,1,-2.7274e-08
0.889,6.95756e-09,0.110903,1,-2.72458e-08
0.89,6.88833e-09,0.109904,1,-2.72198e-08
0.891,6.81979e-09,0.108905,1,-2.71961e-08
0.892,6.75193e-09,0.107907,1,-2.71746e-08
0.893,6.68475e-09,0.106908,1,-2.71555e-08
0.894,6.61824e-09,0.10591,1,-2.71388e-08
0.895,6.55238e-09,0.104911,1,-2.71246e-08
0.896,6.48719e-09,0.103912,1,-2.71128e-08
0.897,6.42264e-09,0.102914,1,-2.71035e-08
0.898,6.35873e-09,0.101915,1,-2.70968e-08
0.899,6.29546e-09,0.100916,1,-2.70926e-08
0.9,6.23282e-09,0.0999175,1,-2.70912e-08
0.901,6.1708e-09,0.0989187,1,-2.70924e-08
0.902,6.1094e-09,0.09792,1,-2.70964e-08
0.903,6.04861e-09,0.0969212,1,-2.71032e-08
0.904,5.98843e-09,0.0959225,1,-2.71129e-08
0.905,5.92884e-09,0.0949237,1,-2.71256e-08
0.906,5.86985e-09,0.0939249,1,-2.71413e-08
0.907,5.81144e-09,0.0929261,1,-2.716e-08
0.908,5.75362e-09,0.0919273,1,-2.7182e-08
0.909,5.69637e-09,0.0909285,1,-2.72071e-08
0.91,5.63969e-09,0.0899296,1,-2.72356e-08
0.911,5.58357e-09,0.0889308,1,-2.72674e-08
0.912,5.52801e-09,0.087932,1,-2.73028e-08
0.913,5.47301e-09,0.0869331,1,-2.73417e-08
0.914,5.41855e-09,0.0859342,1,-2.73843e-08
0.915,5.36464e-09,0.0849353,1,-2.74307e-08
0.916,5.31126e-09,0.0839364,1,-2.74809e-08
0.917,5.25841e-09,0.0829375,1,-2.75352e-08
0.918,5.20609e-09,0.0819386,1,-2.75935e-08
0.919,5.15429e-09,0.0809397,1,-2.76561e-08
0.92,5.103e-09,0.0799407,1,-2.77231e-08
0.921,5.05223e-09,0.0789418,1,-2.77946e-08
0.922,5.00195e-09,0.0779428,1,-2.78707e-08
0.923,4.95218e-09,0.0769439,1,-2.79516e-08
0.924,4.90291e-09,0.0759449,1,-2.80375e-08
0.925,4.85412e-09,0.0749459,1,-2.81286e-08
0.926,4.80583e-09,0.0739469,1,-2.82249e-08
0.927,4.75801e-09,0.0729479,1,-2.83267e-08
0.928,4.71066e-09,0.0719489,1,-2.84343e-08
0.929,4.66379e-09,0.0709498,1,-2.85478e-08
0.93,4.61739e-09,0.0699508,1,-2.86674e-08
0.931,4.57144e-09,0.0689518,1,-2.87934e-08
0.932,4.52596e-09,0.0679527,1,-2.8926e-08
0.933,4.48092e-09,0.0669536,1,-2.90655e-08
0.934,4.43634e-09,0.0659546,1,-2.92122e-08
0.935,4.39219e-09,0.0649555,1,-2.93664e-08
0.936,4.34849e-09,0.0639564,1,-2.95283e-08
0.937,4.30522e-09,0.0629573,1,-2.96985e-08
0.938,4.26238e-09,0.0619582,1,-2.98771e-08
0.939,4.21997e-09,0.0609591,1,-3.00646e-08
