Cycle,NumberOfFlips,Temperature,SystemEnergy,MeanEnergy,HeatCapacity,MagneticSusceptibility,Magnetization_Abs
128,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
129,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
130,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
131,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
132,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
133,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
134,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
135,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
136,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
137,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
138,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
139,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
140,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
141,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
142,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
143,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
144,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
145,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
146,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
147,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
148,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
149,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
150,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
151,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
152,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
153,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
154,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
155,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
156,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
157,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
158,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
159,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
160,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
161,2,1.00,-8.00,-2.0000,1.7764E-15,4.4409E-16,1.0000
162,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
163,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
164,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
165,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
166,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
167,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
168,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
169,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
170,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
171,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
172,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
173,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
174,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
175,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
176,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
177,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
178,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
179,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
180,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
181,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
182,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
183,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
184,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
185,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
186,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
187,2,1.00,-8.00,-2.0000,1.7764E-15,4.4409E-16,1.0000
188,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
189,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
190,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
191,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
192,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
193,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
194,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
195,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
196,2,1.00,-8.00,-2.0000,1.7764E-15,4.4409E-16,1.0000
197,2,1.00,-8.00,-2.0000,1.7764E-15,4.4409E-16,1.0000
198,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
199,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
200,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
201,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
202,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
203,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
204,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
205,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
206,2,1.00,-8.00,-2.0000,1.7764E-15,4.4409E-16,1.0000
207,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
208,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
209,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
210,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
211,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
212,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
213,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
