Cycle,NumberOfFlips,Temperature,SystemEnergy,MeanEnergy,HeatCapacity,MagneticSusceptibility,Magnetization_Abs
16601,0,1.00,-8.00,-1.9962653,0.029821926,0.0031271018,0.99885549
16701,0,1.00,-8.00,-1.9962876,0.029643694,0.0031084090,0.99886234
16801,0,1.00,-8.00,-1.9963097,0.029467580,0.0030899383,0.99886911
16901,0,1.00,-8.00,-1.9963316,0.029293547,0.0030716858,0.99887581
17001,0,1.00,-8.00,-1.9963532,0.029121557,0.0030536477,0.99888242
17101,0,1.00,-8.00,-1.9963745,0.028951574,0.0030358202,0.99888895
17201,0,1.00,-8.00,-1.9963956,0.028783565,0.0030181996,0.99889541
17301,0,1.00,-8.00,-1.9964164,0.028617494,0.0030007824,0.99890180
17401,0,1.00,-8.00,-1.9964370,0.028453329,0.0029835651,0.99890811
17501,0,1.00,-8.00,-1.9964573,0.028291036,0.0029665442,0.99891435
17601,0,1.00,-8.00,-1.9960230,0.031753106,0.0033461138,0.99877848
17701,0,1.00,-8.00,-1.9960454,0.031574076,0.0033272438,0.99878538
17801,0,1.00,-8.00,-1.9960676,0.031397053,0.0033085854,0.99879220
17901,0,1.00,-8.00,-1.9957544,0.033892483,0.0036241885,0.99868722
18001,0,1.00,-8.00,-1.9957780,0.033704601,0.0036040934,0.99869452
18101,0,1.00,-8.00,-1.9958013,0.033518789,0.0035842198,0.99870173
18201,0,1.00,-8.00,-1.9958244,0.033335016,0.0035645642,0.99870886
18301,0,1.00,-8.00,-1.9956287,0.034894332,0.0036538334,0.99866128
18401,0,1.00,-8.00,-1.9956524,0.034705112,0.0036340154,0.99866855
18501,0,1.00,-8.00,-1.9956759,0.034517934,0.0036144113,0.99867575
18601,0,1.00,-8.00,-1.9956992,0.034332763,0.0035950175,0.99868287
18701,0,1.00,-8.00,-1.9956152,0.035001432,0.0036290208,0.99866317
18801,0,1.00,-8.00,-1.9956385,0.034815671,0.0036097563,0.99867028
18901,0,1.00,-8.00,-1.9956616,0.034631872,0.0035906953,0.99867732
19001,0,1.00,-8.00,-1.9954739,0.036126679,0.0036765271,0.99863165
19101,0,1.00,-8.00,-1.9954976,0.035937971,0.0036573183,0.99863881
19201,0,1.00,-8.00,-1.9955211,0.035751224,0.0036383092,0.99864590
19301,0,1.00,-8.00,-1.9955443,0.035566407,0.0036194966,0.99865292
19401,0,1.00,-8.00,-1.9955672,0.035383492,0.0036008776,0.99865986
19501,0,1.00,-8.00,-1.9955900,0.035202449,0.0035824491,0.99866674
19601,0,1.00,-8.00,-1.9956125,0.035023248,0.0035642083,0.99867354
19701,0,1.00,-8.00,-1.9954317,0.036462891,0.0036471239,0.99862951
19801,0,1.00,-8.00,-1.9954548,0.036279164,0.0036287427,0.99863643
19901,0,1.00,-8.00,-1.9954776,0.036097279,0.0036105459,0.99864328
20001,0,1.00,-8.00,-1.9955002,0.035917208,0.0035925307,0.99865007
20101,0,1.00,-8.00,-1.9955226,0.035738925,0.0035746944,0.99865678
20201,0,1.00,-8.00,-1.9955448,0.035562404,0.0035570343,0.99866343
20301,0,1.00,-8.00,-1.9955667,0.035387617,0.0035395479,0.99867002
20401,0,1.00,-8.00,-1.9955885,0.035214541,0.0035222325,0.99867654
20501,0,1.00,-8.00,-1.9956100,0.035043149,0.0035050858,0.99868299
20601,0,1.00,-8.00,-1.9952429,0.037965887,0.0036812148,0.99859230
20701,0,1.00,-8.00,-1.9952659,0.037782921,0.0036634702,0.99859910
20801,0,1.00,-8.00,-1.9952887,0.037601710,0.0036458957,0.99860584
20901,0,1.00,-8.00,-1.9951199,0.038945931,0.0037236381,0.99856466
21001,0,1.00,-8.00,-1.9951431,0.038760934,0.0037059464,0.99857150
21101,0,1.00,-8.00,-1.9951661,0.038577687,0.0036884220,0.99857827
21201,0,1.00,-8.00,-1.9951889,0.038396164,0.0036710625,0.99858497
21301,0,1.00,-8.00,-1.9952115,0.038216341,0.0036538657,0.99859162
21401,0,1.00,-8.00,-1.9952339,0.038038195,0.0036368293,0.99859820
21501,0,1.00,-8.00,-1.9952560,0.037861702,0.0036199510,0.99860472
